state,statename,year,policy,category,direction,adoption_year,population_total,pollib_median,incomepcap,std_bowen1,std_bowen2,unified,duration,duration_sq,duration_cub,nbrs_lag,nbrs,lawrence,obergefell,std_init_use,evangelical_pop
KS,,1981,,,,,2384853,-0.33204,,-0.635516107082367,-0.473017930984497,0,,,,,,,,-0.453598409891129,
KS,,1982,,,,,2401207,-0.372558,,-0.635516107082367,-0.473017930984497,0,,,,,,,,-0.453598409891129,
KS,,1983,,,,,2415529,-0.251986,,-0.619455218315125,-0.483568400144577,0,,,,,,,,-0.453598409891129,
KS,,1984,,,,,2424088,-0.254872,,-0.619455218315125,-0.483568400144577,0,,,,,,,,-0.453598409891129,
KS,,1985,,,,,2427401,-0.170027,,-0.605441868305206,-0.460668355226517,0,,,,,,,,-0.453598409891129,
KS,,1986,,,,,2432614,-0.167805,,-0.605441868305206,-0.460668355226517,0,,,,,,,,-0.453598409891129,
KS,,1987,,,,,2445367,-0.314693,,-0.571119487285614,-0.544504404067993,1,,,,,,,,-0.453598409891129,
KS,,1988,,,,,2461995,-0.312841,,-0.571119487285614,-0.544504404067993,1,,,,,,,,-0.453598409891129,
KS,,1989,,,,,2472838,-0.370994,,-0.558415234088898,-0.548539340496063,1,,,,,,,,-0.453598409891129,
KS,,1990,,,,,2481349,-0.418935,,-0.558415234088898,-0.548539340496063,1,,,,,,,,-0.453598409891129,
KS,,1991,,,,,2498722,-0.484347,,-0.572452127933502,-0.529115557670593,0,,,,,,,,-0.453598409891129,
KS,,1992,,,,,2532394,-0.494028,,-0.572452127933502,-0.529115557670593,0,,,,,,,,-0.453598409891129,
KS,,1993,,,,,2556547,-0.582765,,-0.654423594474793,-0.348562717437744,0,,,,,,,,-0.453598409891129,
KS,,1994,,,,,2580513,-0.605491,,-0.654423594474793,-0.348562717437744,0,,,,,,,,-0.453598409891129,
KS,,1995,,,,,2601007,-0.601143,,-0.65798819065094,-0.390403628349304,1,,,,,,,,-0.453598409891129,
KS,,1996,,,,,2614554,-0.615777,,-0.65798819065094,-0.390403628349304,1,,,,,,,,-0.453598409891129,
KS,,1997,,,,,2635292,-0.73697,,-0.63902360200882,-0.428879708051682,1,,,,,,,,-0.453598409891129,
KS,,1998,,,,,2660598,-0.835671,,-0.63902360200882,-0.428879708051682,1,,,,,,,,-0.453598409891129,
KS,,1999,,,,,2678338,-0.754068,,-0.627516984939575,-0.371902883052826,1,,,,,,,,-0.453598409891129,
KS,,2000,,,,,2693681,-0.698422,,-0.627516984939575,-0.371902883052826,1,,,,,,,,-0.453598409891129,
KS,,2001,,,,,2702162,-0.624242,,-0.543163359165192,-0.54608964920044,1,,,,,,,,-0.453598409891129,
KY,,1975,,,,,3468755,0.056531,,-0.963853657245636,0.329126328229904,1,,,,,,,,-0.453598409891129,
KY,,1976,,,,,3530443,0.025479,,-0.963853657245636,0.329126328229904,1,,,,,,,,-0.453598409891129,
KY,,1977,,,,,3575001,-0.092569,,-0.892646312713623,0.385025560855866,1,,,,,,,,-0.453598409891129,
KY,,1978,,,,,3611382,-0.276953,,-0.892646312713623,0.385025560855866,1,,,,,,,,-0.453598409891129,
KY,,1979,,,,,3643655,-0.328713,,-0.968413412570953,0.599207162857056,1,,,,,,,,-0.453598409891129,
KY,,1980,,,,,3664221,-0.363695,,-0.968413412570953,0.599207162857056,1,,,,,,,,-0.453598409891129,
KY,,1981,,,,,3670395,-0.330746,,-0.956490397453308,0.650603830814362,1,,,,,,,,-0.453598409891129,
KY,,1982,,,,,3683449,-0.388657,,-0.956490397453308,0.650603830814362,1,,,,,,,,-0.453598409891129,
KY,,1983,,,,,3694469,-0.393771,,-0.84684693813324,0.572603166103363,1,,,,,,,,-0.453598409891129,
KY,,1984,,,,,3695459,-0.45836,,-0.84684693813324,0.572603166103363,1,,,,,,,,-0.453598409891129,
KY,,1985,,,,,3694816,-0.487205,,-0.855512619018555,0.64520263671875,1,,,,,,,,-0.453598409891129,
KY,,1986,,,,,3687805,-0.453164,,-0.855512619018555,0.64520263671875,1,,,,,,,,-0.453598409891129,
KY,,1987,,,,,3683330,-0.491622,,-0.79334568977356,0.525963246822357,1,,,,,,,,-0.453598409891129,
KY,,1988,,,,,3680002,-0.444857,,-0.79334568977356,0.525963246822357,1,,,,,,,,-0.453598409891129,
KY,,1989,,,,,3677318,-0.486412,,-0.7462557554245,0.434082478284836,1,,,,,,,,-0.453598409891129,
KY,,1990,,,,,3694048,-0.579765,,-0.7462557554245,0.434082478284836,1,,,,,,,,-0.453598409891129,
KY,,1991,,,,,3722328,-0.472491,,-0.848862111568451,0.798879623413086,1,,,,,,,,-0.453598409891129,
KY,,1992,,,,,3765469,-0.389528,,-0.848862111568451,0.798879623413086,1,,,,,,,,-0.453598409891129,
KY,,1993,,,,,3812206,-0.439526,,-0.721252262592316,0.418460667133331,1,,,,,,,,-0.453598409891129,
KY,,1994,,,,,3849088,-0.453561,,-0.721252262592316,0.418460667133331,1,,,,,,,,-0.453598409891129,
KY,,1995,,,,,3887427,-0.440871,,-0.758946835994721,0.660158753395081,1,,,,,,,,-0.453598409891129,
KY,,1996,,,,,3919535,-0.541908,,-0.758946835994721,0.660158753395081,1,,,,,,,,-0.453598409891129,
KY,,1997,,,,,3952747,-0.437047,,-0.78588604927063,0.78160548210144,1,,,,,,,,-0.453598409891129,
KY,,1998,,,,,3985390,-0.298704,,-0.78588604927063,0.78160548210144,1,,,,,,,,-0.453598409891129,
KY,,1999,,,,,4018053,-0.309989,,-0.746088206768036,1.06975483894348,1,,,,,,,,-0.453598409891129,
KY,,2000,,,,,4049021,-0.385992,,-0.746088206768036,1.06975483894348,0,,,,,,,,-0.453598409891129,
KY,,2001,,,,,4068132,-0.421363,,-0.388876616954803,0.215388938784599,0,,,,,,,,-0.453598409891129,
LA,,1975,,,,,3886963,-1.01873,,-0.450335144996643,-0.23646143078804,1,,,,,,,,-0.453598409891129,
LA,,1976,,,,,3951636,-1.301,,-0.450335144996643,-0.23646143078804,1,,,,,,,,-0.453598409891129,
LA,,1977,,,,,4015582,-1.38271,,-0.564282834529877,0.029628548771143,1,,,,,,,,-0.453598409891129,
LA,,1978,,,,,4073288,-1.20183,,-0.564282834529877,0.029628548771143,1,,,,,,,,-0.453598409891129,
LA,,1979,,,,,4139316,-1.215,,-0.467808961868286,0.00149896915536374,1,,,,,,,,-0.453598409891129,
LA,,1980,,,,,4223101,-1.11877,,-0.467808961868286,0.00149896915536374,0,,,,,,,,-0.453598409891129,
LA,,1981,,,,,4283297,-1.18146,,0.262734174728394,0.433639377355576,0,,,,,,,,-0.453598409891129,
LA,,1982,,,,,4352609,-1.20271,,0.262734174728394,0.433639377355576,0,,,,,,,,-0.453598409891129,
LA,,1983,,,,,4395311,-1.26431,,0.103975482285023,0.359429597854614,0,,,,,,,,-0.453598409891129,
LA,,1984,,,,,4400474,-1.27576,,0.103975482285023,0.359429597854614,1,,,,,,,,-0.453598409891129,
LA,,1985,,,,,4408113,-1.27312,,0.117252349853516,0.259711176156998,1,,,,,,,,-0.453598409891129,
LA,,1986,,,,,4406922,-1.31361,,0.117252349853516,0.259711176156998,1,,,,,,,,-0.453598409891129,
LA,,1987,,,,,4344151,-1.37181,,0.113260790705681,-0.212109550833702,1,,,,,,,,-0.453598409891129,
LA,,1988,,,,,4288859,-0.78601,,0.113260790705681,-0.212109550833702,1,,,,,,,,-0.453598409891129,
LA,,1989,,,,,4252896,-0.801635,,-0.147917747497559,-0.102811187505722,1,,,,,,,,-0.453598409891129,
LA,,1990,,,,,4221532,-0.825322,,-0.147917747497559,-0.102811187505722,1,,,,,,,,-0.453598409891129,
LA,,1991,,,,,4253279,-0.842478,,-0.181424036622047,0.20737598836422,0,,,,,,,,-0.453598409891129,
LA,,1992,,,,,4293003,-0.874385,,-0.181424036622047,0.20737598836422,1,,,,,,,,-0.453598409891129,
LA,,1993,,,,,4316428,-0.900258,,-0.181424036622047,0.20737598836422,1,,,,,,,,-0.453598409891129,
LA,,1994,,,,,4347481,-0.898259,,-0.181424036622047,0.20737598836422,1,,,,,,,,-0.453598409891129,
LA,,1995,,,,,4378779,-0.947401,,-0.286994159221649,0.354447275400162,1,,,,,,,,-0.453598409891129,
LA,,1996,,,,,4398877,-0.969261,,-0.286994159221649,0.354447275400162,0,,,,,,,,-0.453598409891129,
LA,,1997,,,,,4421071,-0.888843,,-0.145803585648537,0.105829812586308,0,,,,,,,,-0.453598409891129,
LA,,1998,,,,,4440344,-0.988867,,-0.145803585648537,0.105829812586308,0,,,,,,,,-0.453598409891129,
LA,,1999,,,,,4460811,-0.959806,,-0.342141926288605,0.579801082611084,0,,,,,,,,-0.453598409891129,
LA,,2000,,,,,4471885,-0.970136,,-0.342141926288605,0.579801082611084,0,,,,,,,,-0.453598409891129,
LA,,2001,,,,,4477875,-0.974776,,-0.370245099067688,0.613695204257965,0,,,,,,,,-0.453598409891129,
ME,,1975,,,,,1073280,0.652792,,-0.475176930427551,-1.07275748252869,0,,,,,,,,-0.453598409891129,
ME,,1976,,,,,1089960,0.695909,,-0.475176930427551,-1.07275748252869,0,,,,,,,,-0.0104275494813919,
ME,,1977,,,,,1105369,0.691904,,-0.557825565338135,-0.859190046787262,0,,,,,,,,0.432743310928345,
ME,,1978,,,,,1115457,0.78444,,-0.557825565338135,-0.859190046787262,0,,,,,,,,-0.0104275494813919,
ME,,1979,,,,,1124927,0.727057,,-0.727588176727295,-0.275781512260437,0,,,,,,,,-0.0104275494813919,
ME,,1980,,,,,1126860,0.650569,,-0.727588176727295,-0.275781512260437,0,,,,,,,,0.87591415643692,
ME,,1981,,,,,1133033,0.649752,,-0.567542314529419,-0.812706589698792,0,,,,,,,,0.87591415643692,
ME,,1982,,,,,1136683,0.626903,,-0.567542314529419,-0.812706589698792,0,,,,,,,,1.3190850019455,
ME,,1983,,,,,1144772,0.810395,,-0.533889412879944,-0.815061151981354,1,,,,,,,,1.3190850019455,
ME,,1984,,,,,1155634,0.860798,,-0.533889412879944,-0.815061151981354,1,,,,,,,,-0.0104275494813919,
ME,,1985,,,,,1162935,0.822364,,-0.488655537366867,-0.758525550365448,1,,,,,,,,-0.0104275494813919,
ME,,1986,,,,,1170126,0.786068,,-0.488655537366867,-0.758525550365448,1,,,,,,,,0.87591415643692,
ME,,1987,,,,,1184577,0.789088,,-0.370297789573669,-0.855887770652771,0,,,,,,,,0.87591415643692,
ME,,1988,,,,,1203840,0.796275,,-0.370297789573669,-0.855887770652771,0,,,,,,,,-0.0104275494813919,
ME,,1989,,,,,1219961,0.695239,,-0.466270834207535,-0.491288542747498,0,,,,,,,,0.432743310928345,
ME,,1990,,,,,1231719,0.701323,,-0.466270834207535,-0.491288542747498,0,,,,,,,,0.87591415643692,
ME,,1991,,,,,1237081,0.618565,,-0.555181086063385,-0.276876896619797,0,,,,,,,,0.432743310928345,
ME,,1992,,,,,1238508,0.653317,,-0.555181086063385,-0.276876896619797,0,,,,,,,,-0.0104275494813919,
ME,,1993,,,,,1242302,0.585998,,-0.67196536064148,-0.187971815466881,0,,,,,,,,-0.0104275494813919,
ME,,1994,,,,,1242662,0.648302,,-0.67196536064148,-0.187971815466881,0,,,,,,,,0.432743310928345,
ME,,1995,,,,,1243480,0.732921,,-0.67196536064148,-0.187971815466881,0,,,,,,,,0.432743310928345,
ME,,1996,,,,,1249060,0.684087,,-0.67196536064148,-0.187971815466881,0,,,,,,,,1.3190850019455,
ME,,1997,,,,,1254774,0.820561,,-0.67196536064148,-0.187971815466881,0,,,,,,,,0.87591415643692,
ME,,1998,,,,,1259127,0.744357,,-0.67196536064148,-0.187971815466881,0,,,,,,,,-0.453598409891129,
ME,,1999,,,,,1266808,0.846927,,-0.67196536064148,-0.187971815466881,0,,,,,,,,0.432743310928345,
ME,,2000,,,,,1277072,0.955062,,-0.67196536064148,-0.187971815466881,0,,,,,,,,1.76225590705872,
ME,,2001,,,,,1285692,1.01888,,-0.235796675086021,-0.984471082687378,0,,,,,,,,0.87591415643692,
MD,,1975,,,,,4157208,0.881076,,0.203763797879219,0.0940634310245514,1,,,,,,,,-0.453598409891129,
MD,,1976,,,,,4172132,0.765982,,0.203763797879219,0.0940634310245514,1,,,,,,,,-0.453598409891129,
MD,,1977,,,,,4194639,0.771985,,0.0711193233728409,-0.14242596924305,1,,,,,,,,-0.453598409891129,
MD,,1978,,,,,4211641,0.764892,,0.0711193233728409,-0.14242596924305,1,,,,,,,,-0.453598409891129,
MD,,1979,,,,,4223398,0.788428,,0.0808752030134201,-0.157959997653961,1,,,,,,,,-0.453598409891129,
MD,,1980,,,,,4227643,0.736491,,0.0808752030134201,-0.157959997653961,1,,,,,,,,-0.453598409891129,
MD,,1981,,,,,4261905,0.742767,,-0.0183986090123653,-0.155945107340813,1,,,,,,,,-0.453598409891129,
MD,,1982,,,,,4282923,0.78394,,-0.0183986090123653,-0.155945107340813,1,,,,,,,,-0.453598409891129,
MD,,1983,,,,,4313329,0.746604,,0.0307363998144865,-0.153618916869164,1,,,,,,,,-0.453598409891129,
MD,,1984,,,,,4365246,0.759668,,0.0307363998144865,-0.153618916869164,1,,,,,,,,-0.453598409891129,
MD,,1985,,,,,4413072,0.698082,,-0.0233923345804215,-0.0181341376155615,1,,,,,,,,-0.453598409891129,
MD,,1986,,,,,4486956,0.669996,,-0.0233923345804215,-0.0181341376155615,1,,,,,,,,-0.453598409891129,
MD,,1987,,,,,4565558,0.651312,,-0.078653521835804,0.150224596261978,1,,,,,,,,-0.453598409891129,
MD,,1988,,,,,4657903,0.817777,,-0.078653521835804,0.150224596261978,1,,,,,,,,-0.453598409891129,
MD,,1989,,,,,4727303,0.779334,,0.0305464100092649,-0.0187342762947083,1,,,,,,,,-0.453598409891129,
MD,,1990,,,,,4799770,0.786914,,0.0305464100092649,-0.0187342762947083,1,,,,,,,,-0.453598409891129,
MD,,1991,,,,,4867641,0.82942,,0.115321412682533,-0.333853393793106,1,,,,,,,,-0.453598409891129,
MD,,1992,,,,,4923368,0.803422,,0.115321412682533,-0.333853393793106,1,,,,,,,,-0.453598409891129,
MD,,1993,,,,,4971889,0.956766,,-0.0180484149605036,-0.0983387902379036,1,,,,,,,,-0.453598409891129,
MD,,1994,,,,,5023060,1.33108,,-0.0180484149605036,-0.0983387902379036,1,,,,,,,,-0.453598409891129,
MD,,1995,,,,,5070033,1.32988,,-0.0141586838290095,-0.0773465186357498,1,,,,,,,,-0.453598409891129,
MD,,1996,,,,,5111986,1.45477,,-0.0141586838290095,-0.0773465186357498,1,,,,,,,,-0.453598409891129,
MD,,1997,,,,,5157328,1.424,,0.00220857327803969,0.0317893102765083,1,,,,,,,,-0.453598409891129,
MD,,1998,,,,,5204464,1.33527,,0.00220857327803969,0.0317893102765083,1,,,,,,,,-0.453598409891129,
MD,,1999,,,,,5254509,1.36725,,0.0782137960195541,0.196430414915085,1,,,,,,,,-0.453598409891129,
MD,,2000,,,,,5311034,1.36033,,0.0782137960195541,0.196430414915085,1,,,,,,,,-0.453598409891129,
MD,,2001,,,,,5374691,1.54691,,0.106794625520706,0.300408005714417,1,,,,,,,,-0.453598409891129,
MA,,1975,,,,,5762138,1.75858,,1.07080900669098,-2.22879886627197,1,,,,,,,,0.432743310928345,
MA,,1976,,,,,5748868,1.59716,,1.07080900669098,-2.22879886627197,1,,,,,,,,1.3190850019455,
MA,,1977,,,,,5744097,1.69932,,0.865564584732056,-1.50793862342834,1,,,,,,,,1.3190850019455,
MA,,1978,,,,,5742923,1.66753,,0.865564584732056,-1.50793862342834,1,,,,,,,,-0.453598409891129,
MA,,1979,,,,,5746188,1.6862,,1.36379289627075,-2.36162257194519,1,,,,,,,,-0.453598409891129,
MA,,1980,,,,,5746075,1.51191,,1.36379289627075,-2.36162257194519,1,,,,,,,,0.432743310928345,
MA,,1981,,,,,5768685,1.47356,,1.9827915430069,-4.46862077713013,1,,,,,,,,0.432743310928345,
MA,,1982,,,,,5771222,1.38396,,1.9827915430069,-4.46862077713013,1,,,,,,,,-0.0104275494813919,
MA,,1983,,,,,5799405,1.58739,,1.07812452316284,-1.54100167751312,1,,,,,,,,-0.0104275494813919,
MA,,1984,,,,,5840774,1.588,,1.07812452316284,-1.54100167751312,1,,,,,,,,-0.453598409891129,
MA,,1985,,,,,5880734,1.56673,,1.91537737846375,-3.19859552383423,1,,,,,,,,-0.453598409891129,
MA,,1986,,,,,5902677,1.67327,,1.91537737846375,-3.19859552383423,1,,,,,,,,0.87591415643692,
MA,,1987,,,,,5935205,1.5915,,1.91537737846375,-3.19859552383423,1,,,,,,,,0.87591415643692,
MA,,1988,,,,,5979983,1.58432,,1.91537737846375,-3.19859552383423,1,,,,,,,,0.87591415643692,
MA,,1989,,,,,6015478,1.65669,,2.27185344696045,-4.25225830078125,1,,,,,,,,0.87591415643692,
MA,,1990,,,,,6022639,1.57907,,2.27185344696045,-4.25225830078125,1,,,,,,,,1.3190850019455,
MA,,1991,,,,,6018470,1.55397,,1.46675539016724,-3.09290194511414,0,,,,,,,,1.3190850019455,
MA,,1992,,,,,6028709,1.4563,,1.46675539016724,-3.09290194511414,0,,,,,,,,1.3190850019455,
MA,,1993,,,,,6060569,1.52385,,1.46675539016724,-3.09290194511414,0,,,,,,,,1.3190850019455,
MA,,1994,,,,,6095241,1.52795,,1.46675539016724,-3.09290194511414,0,,,,,,,,2.64859747886658,
MA,,1995,,,,,6141445,1.44947,,1.46675539016724,-3.09290194511414,0,,,,,,,,2.64859747886658,
MA,,1996,,,,,6179756,1.42284,,1.46675539016724,-3.09290194511414,0,,,,,,,,-0.0104275494813919,
MA,,1997,,,,,6226058,1.6461,,1.46675539016724,-3.09290194511414,0,,,,,,,,-0.0104275494813919,
MA,,1998,,,,,6271838,1.84629,,1.46675539016724,-3.09290194511414,0,,,,,,,,0.432743310928345,
MA,,1999,,,,,6317345,1.75352,,0.998451888561249,-1.2560088634491,0,,,,,,,,0.432743310928345,
MA,,2000,,,,,6361104,1.81741,,0.998451888561249,-1.2560088634491,0,,,,,,,,2.20542669296265,
MA,,2001,,,,,6397634,1.74839,,1.04242610931396,-1.13733804225922,0,,,,,,,,2.20542669296265,
MI,,1975,,,,,9107840,0.937306,,1.58456158638001,-0.815440773963928,0,,,,,,,,-0.0104275494813919,
MI,,1976,,,,,9117481,0.948454,,1.58456158638001,-0.815440773963928,0,,,,,,,,0.87591415643692,
MI,,1977,,,,,9157247,0.950644,,1.55229592323303,-0.613978385925293,0,,,,,,,,0.87591415643692,
MI,,1978,,,,,9201953,0.890457,,1.55229592323303,-0.613978385925293,0,,,,,,,,2.20542669296265,
MI,,1979,,,,,9248814,0.98825,,1.64560914039612,-0.63288938999176,0,,,,,,,,2.20542669296265,
MI,,1980,,,,,9255553,0.894905,,1.64560914039612,-0.63288938999176,0,,,,,,,,0.432743310928345,
MI,,1981,,,,,9209287,0.974593,,2.50325059890747,-3.57691955566406,0,,,,,,,,0.432743310928345,
MI,,1982,,,,,9115196,0.974718,,2.50325059890747,-3.57691955566406,0,,,,,,,,1.76225590705872,
MI,,1983,,,,,9047764,0.935996,,2.66396617889404,-3.28936219215393,1,,,,,,,,1.76225590705872,
MI,,1984,,,,,9049454,0.894886,,2.66396617889404,-3.28936219215393,0,,,,,,,,-0.0104275494813919,
MI,,1985,,,,,9076287,0.789267,,2.81551933288574,-3.08319354057312,0,,,,,,,,-0.0104275494813919,
MI,,1986,,,,,9127774,0.838377,,2.81551933288574,-3.08319354057312,0,,,,,,,,-0.453598409891129,
MI,,1987,,,,,9187484,0.827136,,2.84189176559448,-2.94271445274353,0,,,,,,,,-0.453598409891129,
MI,,1988,,,,,9218002,0.909816,,2.84189176559448,-2.94271445274353,0,,,,,,,,-0.453598409891129,
MI,,1989,,,,,9253298,0.927284,,2.96801710128784,-2.69883728027344,0,,,,,,,,-0.453598409891129,
MI,,1990,,,,,9311319,0.922356,,2.96801710128784,-2.69883728027344,0,,,,,,,,-0.453598409891129,
MI,,1991,,,,,9400446,0.845681,,2.18012189865112,-0.975064814090729,0,,,,,,,,-0.453598409891129,
MI,,1992,,,,,9479065,0.889437,,2.18012189865112,-0.975064814090729,0,,,,,,,,0.87591415643692,
MI,,1993,,,,,9540114,0.790135,,2.17397594451904,-1.41299259662628,0,,,,,,,,0.87591415643692,
MI,,1994,,,,,9597737,0.662894,,2.17397594451904,-1.41299259662628,0,,,,,,,,-0.453598409891129,
MI,,1995,,,,,9676211,0.784152,,2.17397594451904,-1.41299259662628,1,,,,,,,,-0.453598409891129,
MI,,1996,,,,,9758645,0.543866,,2.17397594451904,-1.41299259662628,1,,,,,,,,0.432743310928345,
MI,,1997,,,,,9809051,0.631578,,1.24001634120941,0.672041773796082,0,,,,,,,,0.432743310928345,
MI,,1998,,,,,9847942,0.592953,,1.24001634120941,0.672041773796082,0,,,,,,,,-0.0104275494813919,
MI,,1999,,,,,9897116,0.449234,,1.3586151599884,1.1735612154007,1,,,,,,,,-0.0104275494813919,
MI,,2000,,,,,9952450,0.500083,,1.3586151599884,1.1735612154007,1,,,,,,,,0.432743310928345,
MI,,2001,,,,,9991120,0.390654,,1.76726806163788,1.22346270084381,1,,,,,,,,0.432743310928345,
MN,,1975,,,,,3925793,0.726752,,-0.0739072486758232,0.10750287771225,1,,,,,,,,-0.453598409891129,
MN,,1976,,,,,3956602,0.702981,,-0.0739072486758232,0.10750287771225,1,,,,,,,,-0.453598409891129,
MN,,1977,,,,,3979844,1.03334,,-0.299188107252121,0.459248900413513,1,,,,,,,,-0.453598409891129,
MN,,1978,,,,,4004676,0.985409,,-0.299188107252121,0.459248900413513,1,,,,,,,,-0.453598409891129,
MN,,1979,,,,,4038150,0.937731,,-0.297703802585602,0.40578904747963,0,,,,,,,,-0.453598409891129,
MN,,1980,,,,,4085017,0.900053,,-0.297703802585602,0.40578904747963,0,,,,,,,,-0.453598409891129,
MN,,1981,,,,,4111733,0.7521,,-0.292287528514862,0.178482338786125,0,,,,,,,,-0.453598409891129,
MN,,1982,,,,,4131450,0.73049,,-0.292287528514862,0.178482338786125,0,,,,,,,,-0.453598409891129,
MN,,1983,,,,,4141458,0.839249,,-0.153643667697907,0.635979056358337,1,,,,,,,,-0.453598409891129,
MN,,1984,,,,,4157704,0.732993,,-0.153643667697907,0.635979056358337,1,,,,,,,,-0.453598409891129,
MN,,1985,,,,,4184301,0.65813,,-0.0549719743430615,0.590098857879639,0,,,,,,,,-0.453598409891129,
MN,,1986,,,,,4205213,0.684492,,-0.0549719743430615,0.590098857879639,0,,,,,,,,-0.453598409891129,
MN,,1987,,,,,4235136,0.651271,,0.0833625793457031,0.45294377207756,1,,,,,,,,-0.453598409891129,
MN,,1988,,,,,4296163,0.744025,,0.0833625793457031,0.45294377207756,1,,,,,,,,-0.453598409891129,
MN,,1989,,,,,4338056,0.851119,,0.235693573951721,0.152786508202553,1,,,,,,,,-0.453598409891129,
MN,,1990,,,,,4389857,0.903348,,0.235693573951721,0.152786508202553,1,,,,,,,,-0.453598409891129,
MN,,1991,,,,,4440859,0.768171,,0.0563381798565388,0.650906264781952,0,,,,,,,,-0.453598409891129,
MN,,1992,,,,,4495572,0.756088,,0.0563381798565388,0.650906264781952,0,,,,,,,,-0.453598409891129,
MN,,1993,,,,,4555954,1.24484,,0.0563381798565388,0.650906264781952,0,,,,,,,,-0.453598409891129,
MN,,1994,,,,,4610355,1.3081,,0.0563381798565388,0.650906264781952,0,,,,,,,,-0.453598409891129,
MN,,1995,,,,,4660180,1.28652,,0.0563381798565388,0.650906264781952,0,,,,,,,,-0.453598409891129,
MN,,1996,,,,,4712827,1.19656,,0.0563381798565388,0.650906264781952,0,,,,,,,,-0.453598409891129,
MN,,1997,,,,,4763390,1.32838,,0.0685833543539047,0.375596880912781,0,,,,,,,,-0.453598409891129,
MN,,1998,,,,,4813412,1.35795,,0.0685833543539047,0.375596880912781,0,,,,,,,,-0.453598409891129,
MN,,1999,,,,,4873481,1.48358,,0.0653559565544128,0.364369541406631,0,,,,,,,,-0.453598409891129,
MN,,2000,,,,,4933692,1.43025,,0.0653559565544128,0.364369541406631,0,,,,,,,,-0.453598409891129,
MN,,2001,,,,,4982796,1.50829,,0.0553664155304432,0.257913589477539,0,,,,,,,,-0.453598409891129,
MS,,1975,,,,,2399924,-1.88695,,-0.163157507777214,-0.652056217193604,1,,,,,,,,-0.453598409891129,
MS,,1976,,,,,2430324,-1.90094,,-0.163157507777214,-0.652056217193604,1,,,,,,,,-0.453598409891129,
MS,,1977,,,,,2459810,-1.8455,,-0.336908638477325,-0.34904944896698,1,,,,,,,,-0.453598409891129,
MS,,1978,,,,,2488033,-1.77047,,-0.336908638477325,-0.34904944896698,1,,,,,,,,-0.453598409891129,
MS,,1979,,,,,2507967,-1.80341,,-0.349234223365784,-0.715931951999664,1,,,,,,,,-0.453598409891129,
MS,,1980,,,,,2525342,-1.81443,,-0.349234223365784,-0.715931951999664,1,,,,,,,,-0.453598409891129,
MS,,1981,,,,,2539032,-1.77724,,-0.340198993682861,-0.835247218608856,1,,,,,,,,-0.453598409891129,
MS,,1982,,,,,2556776,-1.79128,,-0.340198993682861,-0.835247218608856,1,,,,,,,,-0.453598409891129,
MS,,1983,,,,,2567719,-1.697,,-0.442450702190399,-0.596858859062195,1,,,,,,,,-0.453598409891129,
MS,,1984,,,,,2578053,-1.85949,,-0.442450702190399,-0.596858859062195,1,,,,,,,,-0.453598409891129,
MS,,1985,,,,,2588103,-1.68169,,-0.392620742321014,-0.488305866718292,1,,,,,,,,-0.453598409891129,
MS,,1986,,,,,2593596,-1.74185,,-0.392620742321014,-0.488305866718292,1,,,,,,,,-0.453598409891129,
MS,,1987,,,,,2588545,-1.83382,,-0.305896699428558,-0.775747954845429,1,,,,,,,,-0.453598409891129,
MS,,1988,,,,,2580349,-1.90243,,-0.305896699428558,-0.775747954845429,1,,,,,,,,-0.453598409891129,
MS,,1989,,,,,2574272,-1.96961,,-0.301941990852356,-0.899811387062073,1,,,,,,,,-0.453598409891129,
