state,state_no,state_name,state_fips,state_icpsr,year,female_pop,male_pop,black_pop,pct_hispanic,pct_white,population_total,white_pop,hispanic_pop,pct_female,pct_male,pct_black
NV,,NEVADA,32,65,2003,,,163499.400217228,,,2242207,,,,,0.0729189589619637
NV,,NEVADA,32,65,2004,,,171150.113621146,,,2332898,,,,,0.0733637362718582
NV,,NEVADA,32,65,2005,,,177958.971178815,,,2412301,,,,,0.0737714618444443
NV,,NEVADA,32,65,2006,,,185034.894035809,,,2495529,,,,,0.0741465613245964
NV,,NEVADA,32,65,2007,,,191102.500322536,,,2565382,,,,,0.0744928047060967
NV,,NEVADA,32,65,2008,,,194527.36150296,,,2600167,,,,,0.0748134106397629
NV,,NEVADA,32,65,2009,,,205877.810312696,,,2643085,,,,,0.0778929963707924
NH,,NEW HAMPSHIRE,33,4,1990,,,7258.54167747498,,,1109252,,,,,0.00654363632202148
NH,,NEW HAMPSHIRE,33,4,1991,,,7415.25325458497,,,1105000,,,,,0.00671063642948866
NH,,NEW HAMPSHIRE,33,4,1992,,,7641.05367520824,,,1111000,,,,,0.00687763607129455
NH,,NEW HAMPSHIRE,33,4,1993,,,7925.21622497588,,,1125000,,,,,0.00704463664442301
NH,,NEW HAMPSHIRE,33,4,1994,,,8199.63045744225,,,1137000,,,,,0.0072116362862289
NH,,NEW HAMPSHIRE,33,4,1995,,,7764.78525437415,,,1148000,,,,,0.00676375022158027
NH,,NEW HAMPSHIRE,33,4,1996,,,8037.36061509699,,,1162000,,,,,0.00691683357581496
NH,,NEW HAMPSHIRE,33,4,1997,,,8293.01255894825,,,1173000,,,,,0.00706991693004966
NH,,NEW HAMPSHIRE,33,4,1998,,,8559.25478506833,,,1185000,,,,,0.00722299981862307
NH,,NEW HAMPSHIRE,33,4,1999,,,8859.66428574733,,,1201134,,,,,0.00737608317285776
NH,,NEW HAMPSHIRE,33,4,2000,,,9304.43858584948,,,1235786,,,,,0.00752916652709246
NH,,NEW HAMPSHIRE,33,4,2001,,,9333.78786906693,,,1259359,,,,,0.00741153862327337
NH,,NEW HAMPSHIRE,33,4,2002,,,10033.4886247851,,,1274405,,,,,0.00787307694554329
NH,,NEW HAMPSHIRE,33,4,2003,,,10740.8603687072,,,1288705,,,,,0.00833461526781321
NH,,NEW HAMPSHIRE,33,4,2004,,,11427.6900634747,,,1299169,,,,,0.00879615359008312
NH,,NEW HAMPSHIRE,33,4,2005,,,12098.1276872093,,,1306819,,,,,0.00925769191235304
NH,,NEW HAMPSHIRE,33,4,2006,,,12779.7684639459,,,1314895,,,,,0.00971923116594553
NH,,NEW HAMPSHIRE,33,4,2007,,,13396.1415541396,,,1315828,,,,,0.0101807694882154
NH,,NEW HAMPSHIRE,33,4,2008,,,14003.2443978069,,,1315809,,,,,0.0106423078104854
NH,,NEW HAMPSHIRE,33,4,2009,,,14707.8769912943,,,1324575,,,,,0.0111038461327553
NJ,,NEW JERSEY,34,12,1990,,,1027545.17525458,,,7730188,,,,,0.132926285266876
NJ,,NEW JERSEY,34,12,1991,,,1041953.68170738,,,7760000,,,,,0.134272381663322
NJ,,NEW JERSEY,34,12,1992,,,1042961.15669608,,,7789000,,,,,0.133901804685593
NJ,,NEW JERSEY,34,12,1993,,,1065483.89987648,,,7879000,,,,,0.135230854153633
NJ,,NEW JERSEY,34,12,1994,,,1065877.44808197,,,7904000,,,,,0.134852916002274
NJ,,NEW JERSEY,34,12,1995,,,1068477.92938352,,,7945000,,,,,0.134484320878983
NJ,,NEW JERSEY,34,12,1996,,,1084615.21625519,,,7988000,,,,,0.135780572891235
NJ,,NEW JERSEY,34,12,1997,,,1090417.69739985,,,8053000,,,,,0.135405153036118
NJ,,NEW JERSEY,34,12,1998,,,1095839.5640552,,,8115000,,,,,0.135038763284683
NJ,,NEW JERSEY,34,12,1999,,,1096763.85297424,,,8143412,,,,,0.13468112051487
NJ,,NEW JERSEY,34,12,2000,,,1143771.63772285,,,8414350,,,,,0.135931074619293
NJ,,NEW JERSEY,34,12,2001,,,1149622.91161639,,,8511116,,,,,0.135073110461235
NJ,,NEW JERSEY,34,12,2002,,,1151099.92859113,,,8575252,,,,,0.134235113859177
NJ,,NEW JERSEY,34,12,2003,,,1166446.72460514,,,8642412,,,,,0.134967729449272
NJ,,NEW JERSEY,34,12,2004,,,1178580.02292418,,,8685166,,,,,0.135700345039368
NJ,,NEW JERSEY,34,12,2005,,,1173748.38678986,,,8703150,,,,,0.134864777326584
NJ,,NEW JERSEY,34,12,2006,,,1182954.00690675,,,8724560,,,,,0.135588958859444
NJ,,NEW JERSEY,34,12,2007,,,1184005.16182661,,,8685920,,,,,0.136313155293465
NJ,,NEW JERSEY,34,12,2008,,,1189848.86938752,,,8682661,,,,,0.137037351727486
NJ,,NEW JERSEY,34,12,2009,,,1185959.89020759,,,8707739,,,,,0.136196076869965
NM,,NEW MEXICO,35,66,1990,,,30513.489186801,,,1515069,,,,,0.0201399996876717
NM,,NEW MEXICO,35,66,1991,,,29628.0445531011,,,1548000,,,,,0.019139563664794
NM,,NEW MEXICO,35,66,1992,,,30668.0408399552,,,1581000,,,,,0.0193978752940893
NM,,NEW MEXICO,35,66,1993,,,31764.3980681896,,,1616000,,,,,0.0196561869233847
NM,,NEW MEXICO,35,66,1994,,,31001.0190345347,,,1654000,,,,,0.0187430586665869
NM,,NEW MEXICO,35,66,1995,,,31991.7077384889,,,1685000,,,,,0.0189861766993999
NM,,NEW MEXICO,35,66,1996,,,31109.794171527,,,1713000,,,,,0.0181610006839037
NM,,NEW MEXICO,35,66,1997,,,31815.7599307597,,,1730000,,,,,0.0183906126767397
NM,,NEW MEXICO,35,66,1998,,,32343.3237802237,,,1737000,,,,,0.0186202209442854
NM,,NEW MEXICO,35,66,1999,,,32795.768736653,,,1739844,,,,,0.0188498329371214
NM,,NEW MEXICO,35,66,2000,,,34706.3879820593,,,1819046,,,,,0.0190794449299574
NM,,NEW MEXICO,35,66,2001,,,35768.0270879902,,,1830935,,,,,0.0195353887975216
NM,,NEW MEXICO,35,66,2002,,,35076.1538424566,,,1852044,,,,,0.0189391579478979
NM,,NEW MEXICO,35,66,2003,,,36389.8224235438,,,1878562,,,,,0.0193711053580046
NM,,NEW MEXICO,35,66,2004,,,37685.3282360323,,,1903006,,,,,0.0198030527681112
NM,,NEW MEXICO,35,66,2005,,,38972.306818245,,,1925985,,,,,0.0202350001782179
NM,,NEW MEXICO,35,66,2006,,,38375.8158808406,,,1954599,,,,,0.0196336004883051
NM,,NEW MEXICO,35,66,2007,,,39484.8751349282,,,1969915,,,,,0.0200439486652613
NM,,NEW MEXICO,35,66,2008,,,40588.6140569374,,,1984356,,,,,0.0204543005675077
NM,,NEW MEXICO,35,66,2009,,,41931.0832502395,,,2009671,,,,,0.0208646506071091
NY,,NEW YORK,36,13,1990,,,2857539.00848553,,,17990455,,,,,0.158836394548416
NY,,NEW YORK,36,13,1991,,,2883850.60396791,,,18058000,,,,,0.159699335694313
NY,,NEW YORK,36,13,1992,,,2909227.89406776,,,18119000,,,,,0.16056227684021
NY,,NEW YORK,36,13,1993,,,2937454.69169319,,,18197000,,,,,0.161425217986107
NY,,NEW YORK,36,13,1994,,,2948613.83400857,,,18169000,,,,,0.162288174033165
NY,,NEW YORK,36,13,1995,,,2803176.6346693,,,18136000,,,,,0.154564216732979
NY,,NEW YORK,36,13,1996,,,2825616.92625284,,,18185000,,,,,0.155381739139557
NY,,NEW YORK,36,13,1997,,,2832986.00666225,,,18137000,,,,,0.156199261546135
NY,,NEW YORK,36,13,1998,,,2853780.04834056,,,18175000,,,,,0.157016783952713
NY,,NEW YORK,36,13,1999,,,2872048.16808227,,,18196601,,,,,0.157834321260452
NY,,NEW YORK,36,13,2000,,,3010649.88931812,,,18976457,,,,,0.15865184366703
NY,,NEW YORK,36,13,2001,,,3033735.57424843,,,19084350,,,,,0.158964574337006
NY,,NEW YORK,36,13,2002,,,3047657.76688439,,,19134293,,,,,0.159277260303497
NY,,NEW YORK,36,13,2003,,,3066111.01861596,,,19212425,,,,,0.159590005874634
NY,,NEW YORK,36,13,2004,,,3083039.86064865,,,19280727,,,,,0.159902676939964
NY,,NEW YORK,36,13,2005,,,3094676.40112154,,,19315721,,,,,0.160215422511101
NY,,NEW YORK,36,13,2006,,,3099185.03891225,,,19306183,,,,,0.160528108477592
NY,,NEW YORK,36,13,2007,,,3103862.92600235,,,19297729,,,,,0.160840839147568
NY,,NEW YORK,36,13,2008,,,3140930.06706998,,,19490297,,,,,0.161153525114059
NY,,NEW YORK,36,13,2009,,,3155285.24848969,,,19541453,,,,,0.161466255784035
NC,,NORTH CAROLINA,37,47,1990,,,1440811.43520536,,,6628637,,,,,0.217361643910408
NC,,NORTH CAROLINA,37,47,1991,,,1470692.01794267,,,6737000,,,,,0.218300729990006
NC,,NORTH CAROLINA,37,47,1992,,,1500071.86661661,,,6843000,,,,,0.219212606549263
NC,,NORTH CAROLINA,37,47,1993,,,1528584.56857502,,,6945000,,,,,0.220098569989204
NC,,NORTH CAROLINA,37,47,1994,,,1540486.26363277,,,7070000,,,,,0.217890560626984
NC,,NORTH CAROLINA,37,47,1995,,,1573964.3599093,,,7195000,,,,,0.218758076429367
NC,,NORTH CAROLINA,37,47,1996,,,1586704.68427241,,,7323000,,,,,0.216674134135246
NC,,NORTH CAROLINA,37,47,1997,,,1594135.9821707,,,7425000,,,,,0.214698448777199
NC,,NORTH CAROLINA,37,47,1998,,,1626550.91077089,,,7546000,,,,,0.215551406145096
NC,,NORTH CAROLINA,37,47,1999,,,1655498.01769951,,,7650789,,,,,0.216382652521133
NC,,NORTH CAROLINA,37,47,2000,,,1726671.99517331,,,8049313,,,,,0.214511722326279
NC,,NORTH CAROLINA,37,47,2001,,,1769969.78909299,,,8206105,,,,,0.215689390897751
NC,,NORTH CAROLINA,37,47,2002,,,1801023.97509068,,,8305820,,,,,0.216838791966438
NC,,NORTH CAROLINA,37,47,2003,,,1835488.59602571,,,8421190,,,,,0.217960715293884
NC,,NORTH CAROLINA,37,47,2004,,,1849088.81797349,,,8540468,,,,,0.216509073972702
NC,,NORTH CAROLINA,37,47,2005,,,1887094.14984295,,,8672459,,,,,0.21759620308876
NC,,NORTH CAROLINA,37,47,2006,,,1914791.37346521,,,8856505,,,,,0.216201692819595
NC,,NORTH CAROLINA,37,47,2007,,,1946929.95674157,,,9061032,,,,,0.214868456125259
NC,,NORTH CAROLINA,37,47,2008,,,1969839.14475694,,,9222414,,,,,0.213592574000359
NC,,NORTH CAROLINA,37,47,2009,,,2013417.10877305,,,9380884,,,,,0.214629784226418
OH,,OHIO,39,24,1990,,,1138775.46430282,,,10847115,,,,,0.104984179139137
OH,,OHIO,39,24,1991,,,1162988.85189742,,,10939000,,,,,0.106315828859806
OH,,OHIO,39,24,1992,,,1185844.62404251,,,11016000,,,,,0.107647478580475
OH,,OHIO,39,24,1993,,,1208687.34671921,,,11091000,,,,,0.108979113399982
OH,,OHIO,39,24,1994,,,1224670.09216547,,,11102000,,,,,0.110310763120651
OH,,OHIO,39,24,1995,,,1244924.46251214,,,11151000,,,,,0.111642405390739
OH,,OHIO,39,24,1996,,,1262259.11775976,,,11173000,,,,,0.112974055111408
OH,,OHIO,39,24,1997,,,1278623.61425161,,,11186000,,,,,0.114305704832077
OH,,OHIO,39,24,1998,,,1296178.94015461,,,11209000,,,,,0.115637339651585
OH,,OHIO,39,24,1999,,,1316679.44209313,,,11256654,,,,,0.116968989372253
OH,,OHIO,39,24,2000,,,1343083.71771142,,,11353140,,,,,0.118300639092922
OH,,OHIO,39,24,2001,,,1358433.14495131,,,11389785,,,,,0.119267672300339
OH,,OHIO,39,24,2002,,,1371721.56449162,,,11408699,,,,,0.120234705507755
OH,,OHIO,39,24,2003,,,1386266.87330246,,,11437680,,,,,0.121201753616333
OH,,OHIO,39,24,2004,,,1398850.07926845,,,11450143,,,,,0.12216878682375
OH,,OHIO,39,24,2005,,,1412452.2037942,,,11470685,,,,,0.123135820031166
OH,,OHIO,39,24,2006,,,1424453.29408957,,,11478006,,,,,0.124102853238583
OH,,OHIO,39,24,2007,,,1314652.17315272,,,11466917,,,,,0.114647395908833
OH,,OHIO,39,24,2008,,,1327011.41553976,,,11485910,,,,,0.115533851087093
OH,,OHIO,39,24,2009,,,1343798.18001285,,,11542645,,,,,0.116420298814774
OK,,OKLAHOMA,40,53,1990,,,237239.011860862,,,3145585,,,,,0.0754196792840958
OK,,OKLAHOMA,40,53,1991,,,234669.897146523,,,3175000,,,,,0.0739117786288261
OK,,OKLAHOMA,40,53,1992,,,240131.528794766,,,3212000,,,,,0.0747607499361038
OK,,OKLAHOMA,40,53,1993,,,236892.109841108,,,3231000,,,,,0.0733185112476349
OK,,OKLAHOMA,40,53,1994,,,241553.840070963,,,3258000,,,,,0.0741417557001114
OK,,OKLAHOMA,40,53,1995,,,245735.270500183,,,3278000,,,,,0.0749650001525879
OK,,OKLAHOMA,40,53,1996,,,250176.995441318,,,3301000,,,,,0.0757882446050644
OK,,OKLAHOMA,40,53,1997,,,246646.182462573,,,3317000,,,,,0.0743582099676132
OK,,OKLAHOMA,40,53,1998,,,251551.257453859,,,3347000,,,,,0.0751572325825691
OK,,OKLAHOMA,40,53,1999,,,255064.472047895,,,3358044,,,,,0.0759562626481056
OK,,OKLAHOMA,40,53,2000,,,257288.660168454,,,3450654,,,,,0.0745622888207436
OK,,OKLAHOMA,40,53,2001,,,260352.681377776,,,3469577,,,,,0.0750387385487557
OK,,OKLAHOMA,40,53,2002,,,263525.378529728,,,3489700,,,,,0.0755151957273483
OK,,OKLAHOMA,40,53,2003,,,266462.401298672,,,3506469,,,,,0.0759916603565216
OK,,OKLAHOMA,40,53,2004,,,269438.929668382,,,3523546,,,,,0.0764681175351143
OK,,OKLAHOMA,40,53,2005,,,272648.637712687,,,3543442,,,,,0.076944574713707
OK,,OKLAHOMA,40,53,2006,,,269408.876963973,,,3579212,,,,,0.0752704441547394
OK,,OKLAHOMA,40,53,2007,,,273952.58603096,,,3617316,,,,,0.0757336616516113
OK,,OKLAHOMA,40,53,2008,,,270035.598079927,,,3642361,,,,,0.0741375163197517
OK,,OKLAHOMA,40,53,2009,,,275010.484904423,,,3687050,,,,,0.0745882168412209
OR,,OREGON,41,72,1990,,,45259.5503783897,,,2842321,,,,,0.015923447906971
OR,,OREGON,41,72,1991,,,47483.9079044759,,,2922000,,,,,0.0162504818290472
OR,,OREGON,41,72,1992,,,47706.2288988382,,,2977000,,,,,0.0160249341279268
OR,,OREGON,41,72,1993,,,47947.8525817394,,,3032000,,,,,0.0158139355480671
OR,,OREGON,41,72,1994,,,49745.9227964282,,,3086000,,,,,0.016119871288538
OR,,OREGON,41,72,1995,,,49981.1602346599,,,3141000,,,,,0.0159124992787838
OR,,OREGON,41,72,1996,,,51933.2324936986,,,3204000,,,,,0.0162088740617037
OR,,OREGON,41,72,1997,,,51904.5113101602,,,3243000,,,,,0.0160050913691521
OR,,OREGON,41,72,1998,,,51899.2335274816,,,3282000,,,,,0.0158132947981358
OR,,OREGON,41,72,1999,,,53364.3302018978,,,3316154,,,,,0.0160922352224588
OR,,OREGON,41,72,2000,,,56012.323986724,,,3421399,,,,,0.0163711756467819
OR,,OREGON,41,72,2001,,,56583.743882034,,,3473441,,,,,0.0162904001772404
OR,,OREGON,41,72,2002,,,58710.2704617754,,,3520355,,,,,0.0166773721575737
OR,,OREGON,41,72,2003,,,60822.9471019842,,,3564330,,,,,0.0170643422752619
OR,,OREGON,41,72,2004,,,60933.0588254146,,,3591363,,,,,0.0169665552675724
OR,,OREGON,41,72,2005,,,63108.1316425335,,,3638871,,,,,0.0173427779227495
OR,,OREGON,41,72,2006,,,63801.4641212225,,,3700758,,,,,0.0172401070594788
OR,,OREGON,41,72,2007,,,65978.2980743423,,,3747455,,,,,0.0176061615347862
OR,,OREGON,41,72,2008,,,66323.2617653161,,,3790060,,,,,0.0174992643296719
OR,,OREGON,41,72,2009,,,68309.7270915024,,,3825657,,,,,0.0178556852042675
PA,,PENNSYLVANIA,42,14,1990,,,1079046.28407279,,,11881643,,,,,0.0908162519335747
PA,,PENNSYLVANIA,42,14,1991,,,1099691.31785631,,,11961000,,,,,0.0919397473335266
PA,,PENNSYLVANIA,42,14,1992,,,1117595.58724612,,,12009000,,,,,0.0930631682276726
PA,,PENNSYLVANIA,42,14,1993,,,1134760.92338562,,,12048000,,,,,0.0941866636276245
PA,,PENNSYLVANIA,42,14,1994,,,1148678.12639475,,,12052000,,,,,0.095310166478157
PA,,PENNSYLVANIA,42,14,1995,,,1164147.25613594,,,12072000,,,,,0.0964336693286896
PA,,PENNSYLVANIA,42,14,1996,,,1176148.18990231,,,12056000,,,,,0.0975570827722549
PA,,PENNSYLVANIA,42,14,1997,,,1186140.63918591,,,12020000,,,,,0.0986805856227875
PA,,PENNSYLVANIA,42,14,1998,,,1197748.7763539,,,12001000,,,,,0.0998040810227394
PA,,PENNSYLVANIA,42,14,1999,,,1210526.07283115,,,11994016,,,,,0.100927501916885
PA,,PENNSYLVANIA,42,14,2000,,,1253293.80880193,,,12281054,,,,,0.102050997316837
PA,,PENNSYLVANIA,42,14,2001,,,1271238.6854744,,,12303104,,,,,0.103326663374901
PA,,PENNSYLVANIA,42,14,2002,,,1289623.01294991,,,12328827,,,,,0.104602247476578
PA,,PENNSYLVANIA,42,14,2003,,,1309790.36351571,,,12370761,,,,,0.105877913534641
PA,,PENNSYLVANIA,42,14,2004,,,1328112.02715398,,,12394471,,,,,0.107153587043285
PA,,PENNSYLVANIA,42,14,2005,,,1345102.61810231,,,12405348,,,,,0.108429253101349
PA,,PENNSYLVANIA,42,14,2006,,,1259811.88506433,,,12440621,,,,,0.101265996694565
PA,,PENNSYLVANIA,42,14,2007,,,1273659.20723444,,,12432792,,,,,0.102443538606167
PA,,PENNSYLVANIA,42,14,2008,,,1289904.12056665,,,12448279,,,,,0.103621080517769
PA,,PENNSYLVANIA,42,14,2009,,,1320961.18460204,,,12604767,,,,,0.104798540472984
RI,,RHODE ISLAND,44,5,1990,,,38995.6135484576,,,1003464,,,,,0.0388609990477562
RI,,RHODE ISLAND,44,5,1991,,,39824.3618011475,,,1004000,,,,,0.039665699005127
RI,,RHODE ISLAND,44,5,1992,,,40672.7509573102,,,1005000,,,,,0.0404703989624977
RI,,RHODE ISLAND,44,5,1993,,,41275.1026451588,,,1e+06,,,,,0.0412751026451588
RI,,RHODE ISLAND,44,5,1994,,,41953.5631947219,,,997000,,,,,0.0420798026025295
RI,,RHODE ISLAND,44,5,1995,,,42455.6538462639,,,990000,,,,,0.04288449883461
RI,,RHODE ISLAND,44,5,1996,,,43252.3068040609,,,990000,,,,,0.0436891987919807
RI,,RHODE ISLAND,44,5,1997,,,43915.4780656099,,,987000,,,,,0.0444938987493515
RI,,RHODE ISLAND,44,5,1998,,,44755.0192028284,,,988000,,,,,0.0452986024320126
RI,,RHODE ISLAND,44,5,1999,,,45680.0279701464,,,990819,,,,,0.0461033023893833
RI,,RHODE ISLAND,44,5,2000,,,44704.1343354285,,,1048319,,,,,0.0426436364650726
RI,,RHODE ISLAND,44,5,2001,,,46467.1100418121,,,1059659,,,,,0.0438510030508041
RI,,RHODE ISLAND,44,5,2002,,,48137.0198406726,,,1068326,,,,,0.0450583621859551
RI,,RHODE ISLAND,44,5,2003,,,49785.8104795516,,,1076084,,,,,0.0462657287716866
RI,,RHODE ISLAND,44,5,2004,,,51266.9472000003,,,1079916,,,,,0.0474730879068375
RI,,RHODE ISLAND,44,5,2005,,,52262.3136536777,,,1073579,,,,,0.048680454492569
RI,,RHODE ISLAND,44,5,2006,,,53260.7366614044,,,1067610,,,,,0.0498878210783005
RI,,RHODE ISLAND,44,5,2007,,,54050.1166755557,,,1057832,,,,,0.0510951802134514
RI,,RHODE ISLAND,44,5,2008,,,54958.8885460198,,,1050788,,,,,0.0523025467991829
RI,,RHODE ISLAND,44,5,2009,,,56357.1145191938,,,1053209,,,,,0.0535099059343338
SC,,SOUTH CAROLINA,45,48,1990,,,1035933.362831,,,3486703,,,,,0.297109723091126
SC,,SOUTH CAROLINA,45,48,1991,,,1042701.49350166,,,3560000,,,,,0.292893677949905
SC,,SOUTH CAROLINA,45,48,1992,,,1069841.20666981,,,3603000,,,,,0.29693067073822
SC,,SOUTH CAROLINA,45,48,1993,,,1066792.14051366,,,3643000,,,,,0.292833417654038
SC,,SOUTH CAROLINA,45,48,1994,,,1087333.30917358,,,3664000,,,,,0.296761274337769
SC,,SOUTH CAROLINA,45,48,1995,,,1104431.39716983,,,3673000,,,,,0.300689190626144
SC,,SOUTH CAROLINA,45,48,1996,,,1097126.53836608,,,3699000,,,,,0.296600848436356
SC,,SOUTH CAROLINA,45,48,1997,,,1100635.23054123,,,3760000,,,,,0.292722135782242
SC,,SOUTH CAROLINA,45,48,1998,,,1137176.89931393,,,3836000,,,,,0.296448618173599
SC,,SOUTH CAROLINA,45,48,1999,,,1137241.06337619,,,3885736,,,,,0.292670696973801
SC,,SOUTH CAROLINA,45,48,2000,,,1188775.15351009,,,4012012,,,,,0.296303987503052
SC,,SOUTH CAROLINA,45,48,2001,,,1184716.5659219,,,4062125,,,,,0.291649460792542
SC,,SOUTH CAROLINA,45,48,2002,,,1207418.79419059,,,4103770,,,,,0.294221848249435
SC,,SOUTH CAROLINA,45,48,2003,,,1202006.13018441,,,4148744,,,,,0.289727717638016
SC,,SOUTH CAROLINA,45,48,2004,,,1226787.17803442,,,4197892,,,,,0.292238861322403
SC,,SOUTH CAROLINA,45,48,2005,,,1222672.2694619,,,4246933,,,,,0.287895351648331
SC,,SOUTH CAROLINA,45,48,2006,,,1226151.17386594,,,4321249,,,,,0.283749252557755
SC,,SOUTH CAROLINA,45,48,2007,,,1261249.54755557,,,4407709,,,,,0.286146283149719
SC,,SOUTH CAROLINA,45,48,2008,,,1263891.32766724,,,4479800,,,,,0.282131195068359
SC,,SOUTH CAROLINA,45,48,2009,,,1269351.31477278,,,4561242,,,,,0.278290718793869
TN,,TENNESSEE,47,54,1990,,,774412.339624092,,,4877185,,,,,0.15878264605999
TN,,TENNESSEE,47,54,1991,,,786053.372606635,,,4953000,,,,,0.158702477812767
TN,,TENNESSEE,47,54,1992,,,812872.929096222,,,5024000,,,,,0.16179795563221
TN,,TENNESSEE,47,54,1993,,,824305.559173227,,,5099000,,,,,0.161660239100456
TN,,TENNESSEE,47,54,1994,,,835906.429588795,,,5175000,,,,,0.161527812480927
TN,,TENNESSEE,47,54,1995,,,848320.385456085,,,5256000,,,,,0.161400377750397
TN,,TENNESSEE,47,54,1996,,,857997.186779976,,,5320000,,,,,0.161277666687965
TN,,TENNESSEE,47,54,1997,,,865103.798627854,,,5368000,,,,,0.161159425973892
TN,,TENNESSEE,47,54,1998,,,874637.498900294,,,5431000,,,,,0.161045387387276
TN,,TENNESSEE,47,54,1999,,,898253.618408516,,,5483535,,,,,0.163809224963188
TN,,TENNESSEE,47,54,2000,,,931055.181918726,,,5689283,,,,,0.163650706410408
TN,,TENNESSEE,47,54,2001,,,937012.755917877,,,5749398,,,,,0.162975803017616
TN,,TENNESSEE,47,54,2002,,,956025.297034979,,,5789796,,,,,0.165122449398041
TN,,TENNESSEE,47,54,2003,,,977722.743897438,,,5845208,,,,,0.167269110679626
TN,,TENNESSEE,47,54,2004,,,981495.209537476,,,5893298,,,,,0.166544303297997
TN,,TENNESSEE,47,54,2005,,,987722.582177818,,,5955745,,,,,0.165843665599823
TN,,TENNESSEE,47,54,2006,,,997404.969464377,,,6038803,,,,,0.16516600549221
TN,,TENNESSEE,47,54,2007,,,1012843.01546437,,,6156719,,,,,0.164510190486908
TN,,TENNESSEE,47,54,2008,,,1034892.9596827,,,6214888,,,,,0.166518360376358
TN,,TENNESSEE,47,54,2009,,,1044243.09919283,,,6296254,,,,,0.16585148870945
TX,,TEXAS,48,49,1990,,,2020027.76890688,,,16986510,,,,,0.118919529020786
TX,,TEXAS,48,49,1991,,,2102213.99264038,,,17349000,,,,,0.121172055602074
TX,,TEXAS,48,49,1992,,,2058119.72528696,,,17656000,,,,,0.116567723453045
TX,,TEXAS,48,49,1993,,,2140191.52989984,,,18031000,,,,,0.118695110082626
TX,,TEXAS,48,49,1994,,,2103609.66776311,,,18378000,,,,,0.114463470876217
TX,,TEXAS,48,49,1995,,,2180950.879246,,,18724000,,,,,0.116478897631168
TX,,TEXAS,48,49,1996,,,2266559.29434299,,,19128000,,,,,0.118494316935539
TX,,TEXAS,48,49,1997,,,2225460.36017686,,,19439000,,,,,0.114484302699566
TX,,TEXAS,48,49,1998,,,2300043.30933094,,,19760000,,,,,0.116398952901363
TX,,TEXAS,48,49,1999,,,2258567.14863233,,,20044141,,,,,0.112679667770863
TX,,TEXAS,48,49,2000,,,2387598.97351742,,,20851820,,,,,0.114503145217896
TX,,TEXAS,48,49,2001,,,2505563.5944171,,,21370983,,,,,0.117241382598877
TX,,TEXAS,48,49,2002,,,2489443.15078482,,,21736925,,,,,0.114526003599167
TX,,TEXAS,48,49,2003,,,2589185.16962051,,,22103374,,,,,0.11713981628418
TX,,TEXAS,48,49,2004,,,2691048.70417859,,,22471549,,,,,0.11975359171629
TX,,TEXAS,48,49,2005,,,2683714.03095353,,,22928508,,,,,0.117047041654587
TX,,TEXAS,48,49,2006,,,2810289.01010044,,,23507783,,,,,0.119547173380852
TX,,TEXAS,48,49,2007,,,2795904.11095411,,,23904380,,,,,0.116962000727654
TX,,TEXAS,48,49,2008,,,2903619.03906643,,,24326974,,,,,0.119358003139496
TX,,TEXAS,48,49,2009,,,2896649.61647359,,,24782302,,,,,0.116883799433708
UT,,UTAH,49,67,1990,,,11731.594724115,,,1722850,,,,,0.0068094115704298
UT,,UTAH,49,67,1991,,,11981.0312474146,,,1770000,,,,,0.0067689442075789
UT,,UTAH,49,67,1992,,,12884.5880539157,,,1813000,,,,,0.00710677774623036
UT,,UTAH,49,67,1993,,,13118.1883625686,,,1860000,,,,,0.00705278944224119
UT,,UTAH,49,67,1994,,,13364.0136290342,,,1908000,,,,,0.00700420001521707
UT,,UTAH,49,67,1995,,,14258.3954134025,,,1951000,,,,,0.00730824982747436
UT,,UTAH,49,67,1996,,,14499.6186718345,,,2e+06,,,,,0.00724980933591723
UT,,UTAH,49,67,1997,,,15523.586041294,,,2059000,,,,,0.00753938127309084
UT,,UTAH,49,67,1998,,,15693.4913713485,,,2100000,,,,,0.00747309112921357
UT,,UTAH,49,67,1999,,,16505.1645479631,,,2129836,,,,,0.00774950021877885
UT,,UTAH,49,67,2000,,,17923.2108243052,,,2233169,,,,,0.00802590884268284
UT,,UTAH,49,67,2001,,,18645.8082314655,,,2278712,,,,,0.00818260852247477
UT,,UTAH,49,67,2002,,,20146.2435748065,,,2318789,,,,,0.00868826080113649
UT,,UTAH,49,67,2003,,,20724.1279321164,,,2352119,,,,,0.00881083309650421
UT,,UTAH,49,67,2004,,,22501.4902852699,,,2420708,,,,,0.00929541699588299
UT,,UTAH,49,67,2005,,,23381.2473091278,,,2490334,,,,,0.00938879977911711
UT,,UTAH,49,67,2006,,,25128.3209594674,,,2550063,,,,,0.00985400006175041
UT,,UTAH,49,67,2007,,,26247.7787993941,,,2645330,,,,,0.00992230791598558
UT,,UTAH,49,67,2008,,,27324.7148035243,,,2736424,,,,,0.00998555589467287
UT,,UTAH,49,67,2009,,,29004.9270505421,,,2784572,,,,,0.0104162963107228
VA,,VIRGINIA,51,40,1990,,,1160622.61208478,,,6187358,,,,,0.187579676508904
VA,,VIRGINIA,51,40,1991,,,1183088.96920085,,,6286000,,,,,0.188210144639015
VA,,VIRGINIA,51,40,1992,,,1204110.8699441,,,6377000,,,,,0.188820898532867
VA,,VIRGINIA,51,40,1993,,,1229479.08109426,,,6491000,,,,,0.189412891864777
