state,statename,year,policy,category,direction,adoption_year,population_total,pollib_median,incomepcap,std_bowen1,std_bowen2,unified,std_init_use,evangelical_pop
TN,Tennessee,1995,0,Bathroom ban,N,2021,5256000,-0.768929,21339,-0.486538589000702,0.372033655643463,0,-0.453598409891129,37.400002
TX,Texas,1995,0,Bathroom ban,"",2022,18724000,-0.723589,21070,-0.203873038291931,1.3024172782898,0,-0.453598409891129,25.200001
UT,Utah,1995,0,Bathroom ban,"",2022,1951000,-0.970455,18765,-0.956022083759308,0.435642749071121,1,-0.0104275494813919,68.400002
VT,Vermont,1995,0,Bathroom ban,"",2022,585000,1.34819,21057,-0.554655492305756,-0.761398851871491,0,-0.453598409891129,2.9000001
VA,Virginia,1995,0,Bathroom ban,"",2022,6618000,-0.595551,24360,-0.4421167075634,0.717394471168518,0,-0.453598409891129,17.9
WA,Washington,1995,0,Bathroom ban,"",2022,5431000,0.975262,23778,0.505334913730621,-0.216083273291588,0,0.87591415643692,12.9
WV,West Virginia,1995,0,Bathroom ban,"",2022,1828000,0.114395,17817,-0.691656470298767,-0.00983297452330589,1,-0.453598409891129,11.7
WI,Wisconsin,1995,0,Bathroom ban,"",2022,5123000,0.979327,22387,2.40252590179443,-4.47005653381348,1,-0.453598409891129,13
WY,Wyoming,1995,0,Bathroom ban,"",2022,480000,-0.864425,21358,-1.07306253910065,0.373077243566513,1,0.432743310928345,20.9
AL,Alabama,1996,0,Bathroom ban,N,2022,4273000,-1.74384,20245,-0.716797351837158,-0.207260236144066,0,-0.453598409891129,41.099998
AK,Alaska,1996,0,Bathroom ban,"",2022,607000,0.811436,26179,0.656532168388367,0.286572128534317,0,0.432743310928345,15.5
AZ,Arizona,1996,0,Bathroom ban,"",2022,4428000,-0.862729,21159,-0.0694761946797371,-0.370955437421799,1,1.3190850019455,17.4
AR,Arkansas,1996,0,Bathroom ban,"",2022,2510000,-1.66824,19170,-0.651591718196869,0.698392271995544,0,0.87591415643692,43.799999
CA,California,1996,0,Bathroom ban,"",2022,31878000,2.10537,25788,4.29514789581299,2.25287842750549,0,7.08030605316162,8.8000002
CO,Colorado,1996,0,Bathroom ban,"",2022,3823000,-0.439057,25964,-0.0771295502781868,-0.594620943069458,0,3.09176850318909,12.8
CT,Connecticut,1996,0,Bathroom ban,"",2022,3274000,1.79886,32835,0.261287450790405,-1.3446227312088,0,-0.453598409891129,2.7
DE,Delaware,1996,0,Bathroom ban,"",2022,725000,0.425543,25808,-0.20972104370594,0.253069788217545,0,-0.453598409891129,5.5999999
FL,Florida,1996,0,Bathroom ban,"",2022,14400000,-0.468497,24050,0.631157100200653,2.43366241455078,0,1.3190850019455,14.6
GA,Georgia,1996,0,Bathroom ban,"",2022,7353000,-1.44794,23340,-0.624652147293091,0.0685162767767906,1,-0.453598409891129,28.299999
HI,Hawaii,1996,0,Bathroom ban,"",2022,1184000,1.94534,25253,0.324159651994705,0.58864551782608,1,-0.453598409891129,11.6
ID,Idaho,1996,0,Bathroom ban,"",2022,1189000,-0.606262,20525,-0.643494784832001,0.0199944712221622,1,1.3190850019455,33.099998
IL,Illinois,1996,0,Bathroom ban,"",2022,11847000,0.292948,26806,0.640288829803467,0.701379001140595,1,-0.453598409891129,10.6
IN,Indiana,1996,0,Bathroom ban,"",2022,5841000,-0.248928,22655,-0.482965111732483,0.150406733155251,0,-0.453598409891129,16.5
IA,Iowa,1996,0,Bathroom ban,"",2022,2852000,0.59855,22787,-0.0976753681898117,-0.567820549011231,0,-0.453598409891129,12.3
KS,Kansas,1996,0,Bathroom ban,"",2022,2572000,-0.615777,23255,-0.65798819065094,-0.390403628349304,1,-0.453598409891129,16.5
KY,Kentucky,1996,0,Bathroom ban,"",2022,3884000,-0.541908,19982,-0.758946835994721,0.660158753395081,1,-0.453598409891129,34.099998
LA,Louisiana,1996,0,Bathroom ban,"",2022,4351000,-0.969261,20155,-0.286994159221649,0.354447275400162,0,-0.453598409891129,21.9
ME,Maine,1996,0,Bathroom ban,"",2022,1243000,0.684087,21507,-0.67196536064148,-0.187971815466881,0,1.3190850019455,3.9000001
MD,Maryland,1996,0,Bathroom ban,"",2022,5072000,1.45477,27689,-0.0141586856916547,-0.0773465186357498,1,-0.453598409891129,8.1999998
MA,Massachusetts,1996,0,Bathroom ban,"",2022,6092000,1.42284,29279,1.46675539016724,-3.09290194511414,0,-0.0104275494813919,2.7
MI,Michigan,1996,0,Bathroom ban,"",2022,9594000,0.543866,24279,2.17397594451904,-1.41299259662628,1,0.432743310928345,11.2
MN,Minnesota,1996,0,Bathroom ban,"",2022,4658000,1.19656,25871,0.0563381798565388,0.650906264781952,0,-0.453598409891129,37
MS,Mississippi,1996,0,Bathroom ban,"",2022,2716000,-2.19515,18079,-0.405178815126419,-0.649490594863892,0,-0.0104275494813919,40.200001
MO,Missouri,1996,0,Bathroom ban,"",2022,5359000,-0.395599,22901,0.164639726281166,-1.02384233474731,1,0.87591415643692,25.5
MT,Montana,1996,0,Bathroom ban,"",2022,879000,0.403993,19261,-0.936284244060516,0.0939221978187561,1,1.76225590705872,14.8
NE,Nebraska,1996,0,Bathroom ban,"",2022,1652000,-0.199194,23853,-0.1595668643713,-0.022218918427825,0,1.3190850019455,15.5
NV,Nevada,1996,0,Bathroom ban,"",2022,1603000,-0.535453,26239,-0.425498962402344,0.250154435634613,0,1.76225590705872,11.3
NH,New Hampshire,1996,0,Bathroom ban,"",2022,1162000,0.148475,26649,-1.20749306678772,0.422228842973709,1,-0.453598409891129,2.9000001
NJ,New Jersey,1996,0,Bathroom ban,"",2022,7988000,2.04064,30613,0.864484786987305,0.529881775379181,1,-0.453598409891129,2.5999999
NM,New Mexico,1996,0,Bathroom ban,"",2022,1713000,0.021927,19289,-1.02084112167358,0.47020548582077,0,-0.453598409891129,15.4
NY,New York,1996,0,Bathroom ban,"",2022,18185000,1.78801,28497,2.94567775726318,0.585525810718536,0,-0.453598409891129,3.2
NC,North Carolina,1996,0,Bathroom ban,"",2022,7323000,-1.3679,22714,-0.155137211084366,-0.256848275661469,0,-0.453598409891129,26.1
ND,North Dakota,1996,0,Bathroom ban,"",2022,644000,-1.19468,21279,-0.890051126480103,0.261771976947784,1,0.87591415643692,11.2
OH,Ohio,1996,0,Bathroom ban,"",2022,11173000,-0.024904,23545,0.817664206027985,-0.470456838607788,1,-0.0104275494813919,10.3
OK,Oklahoma,1996,0,Bathroom ban,N,2022,3301000,-0.578922,19936,0.140327349305153,-0.157565698027611,0,-0.0104275494813919,42.200001
OR,Oregon,1996,0,Bathroom ban,"",2022,3204000,0.931987,23751,-0.306320518255234,0.353069216012955,0,6.63713502883911,14.5
PA,Pennsylvania,1996,0,Bathroom ban,"",2022,12056000,0.572837,24384,1.4081301689148,0.894201874732971,1,-0.453598409891129,6.0999999
RI,Rhode Island,1996,0,Bathroom ban,"",2022,990000,1.78894,24299,-0.487539112567902,-0.950489401817322,0,-0.453598409891129,1.8
SC,South Carolina,1996,0,Bathroom ban,"",2022,3699000,-1.56732,20359,-0.374400645494461,-0.134134322404861,0,-0.453598409891129,29.9
SD,South Dakota,1996,0,Bathroom ban,"",2022,732000,-0.786316,21672,-0.95694899559021,0.215257152915001,1,-0.0104275494813919,15.2
TN,Tennessee,1996,0,Bathroom ban,N,2021,5320000,-0.729862,22136,-0.486538589000702,0.372033655643463,0,-0.453598409891129,37.400002
TX,Texas,1996,0,Bathroom ban,"",2022,19128000,-0.81529,22260,-0.203873038291931,1.3024172782898,0,-0.453598409891129,25.200001
UT,Utah,1996,0,Bathroom ban,"",2022,2e+06,-0.998498,19899,-0.956022083759308,0.435642749071121,1,-0.453598409891129,68.400002
VT,Vermont,1996,0,Bathroom ban,"",2022,589000,1.30417,22106,-0.554655492305756,-0.761398851871491,0,-0.453598409891129,2.9000001
VA,Virginia,1996,0,Bathroom ban,"",2022,6675000,-0.648972,25354,-0.4421167075634,0.717394471168518,0,-0.453598409891129,17.9
WA,Washington,1996,0,Bathroom ban,"",2022,5533000,0.969919,25280,0.505334913730621,-0.216083273291588,0,2.64859747886658,12.9
WV,West Virginia,1996,0,Bathroom ban,"",2022,1826000,0.070058,18567,-0.691656470298767,-0.00983297452330589,1,-0.453598409891129,11.7
WI,Wisconsin,1996,0,Bathroom ban,"",2022,5160000,0.944851,23509,2.40252590179443,-4.47005653381348,1,-0.453598409891129,13
WY,Wyoming,1996,0,Bathroom ban,"",2022,481000,-0.895798,22233,-1.07306253910065,0.373077243566513,1,-0.0104275494813919,20.9
AL,Alabama,1997,0,Bathroom ban,N,2022,4319000,-1.66264,21118,-0.958176255226135,0.507994055747986,0,-0.453598409891129,41.099998
AK,Alaska,1997,0,Bathroom ban,"",2022,609000,0.852918,27197,0.522259831428528,0.396297663450241,0,0.432743310928345,15.5
AZ,Arizona,1997,0,Bathroom ban,"",2022,4555000,-0.746289,22231,-0.0694761946797371,-0.370955437421799,1,1.3190850019455,17.4
AR,Arkansas,1997,0,Bathroom ban,"",2022,2523000,-1.67421,19846,-0.636613965034485,0.715575814247131,0,0.87591415643692,43.799999
CA,California,1997,0,Bathroom ban,"",2022,32268000,2.08187,27063,4.28181743621826,2.04199075698853,0,7.08030605316162,8.8000002
CO,Colorado,1997,0,Bathroom ban,"",2022,3893000,-0.302083,27402,-0.0689042583107948,-0.604883134365082,0,3.09176850318909,12.8
CT,Connecticut,1997,0,Bathroom ban,"",2022,3270000,1.76118,34877,0.261287450790405,-1.3446227312088,0,-0.453598409891129,2.7
DE,Delaware,1997,0,Bathroom ban,"",2022,732000,0.338897,26574,-0.184252873063087,0.176747664809227,0,-0.453598409891129,5.5999999
FL,Florida,1997,0,Bathroom ban,"",2022,14654000,-0.552325,24919,0.631157100200653,2.43366241455078,0,1.3190850019455,14.6
GA,Georgia,1997,0,Bathroom ban,"",2022,7486000,-1.49995,24287,-0.714354395866394,0.313638210296631,1,-0.453598409891129,28.299999
HI,Hawaii,1997,0,Bathroom ban,"",2022,1187000,1.92509,25892,0.262782990932465,0.540006339550018,1,-0.453598409891129,11.6
ID,Idaho,1997,0,Bathroom ban,"",2022,1210000,-0.6852,20961,-0.622028946876526,-0.0294847339391708,1,1.3190850019455,33.099998
IL,Illinois,1997,0,Bathroom ban,"",2022,11896000,0.408745,28130,0.622257173061371,0.902835786342621,0,-0.453598409891129,10.6
IN,Indiana,1997,0,Bathroom ban,"",2022,5864000,-0.462229,23607,-0.482965111732483,0.150406733155251,0,-0.453598409891129,16.5
IA,Iowa,1997,0,Bathroom ban,"",2022,2852000,0.476948,23747,-0.155151203274727,-0.353444516658783,1,-0.453598409891129,12.3
KS,Kansas,1997,0,Bathroom ban,"",2022,2595000,-0.73697,24504,-0.63902360200882,-0.428879708051682,1,-0.453598409891129,16.5
KY,Kentucky,1997,0,Bathroom ban,"",2022,3908000,-0.437047,21021,-0.78588604927063,0.78160548210144,1,-0.453598409891129,34.099998
LA,Louisiana,1997,0,Bathroom ban,"",2022,4352000,-0.888843,21088,-0.145803585648537,0.105829812586308,0,-0.453598409891129,21.9
ME,Maine,1997,0,Bathroom ban,"",2022,1242000,0.820561,22566,-0.67196536064148,-0.187971815466881,0,0.87591415643692,3.9000001
MD,Maryland,1997,0,Bathroom ban,"",2022,5094000,1.424,29000,0.00220857071690261,0.0317893140017986,1,-0.453598409891129,8.1999998
MA,Massachusetts,1997,0,Bathroom ban,"",2022,6118000,1.6461,30911,1.46675539016724,-3.09290194511414,0,-0.0104275494813919,2.7
MI,Michigan,1997,0,Bathroom ban,"",2022,9774000,0.631578,25349,1.24001634120941,0.672041773796082,0,0.432743310928345,11.2
MN,Minnesota,1997,0,Bathroom ban,"",2022,4686000,1.32838,27095,0.0685833543539047,0.375596880912781,0,-0.453598409891129,37
MS,Mississippi,1997,0,Bathroom ban,"",2022,2731000,-2.21074,18880,-0.524671673774719,-0.323577582836151,0,-0.453598409891129,40.200001
MO,Missouri,1997,0,Bathroom ban,"",2022,5402000,-0.26696,24104,0.164639726281166,-1.02384233474731,1,0.87591415643692,25.5
MT,Montana,1997,0,Bathroom ban,"",2022,879000,0.581546,20033,-0.925992727279663,0.097850538790226,1,1.76225590705872,14.8
NE,Nebraska,1997,0,Bathroom ban,"",2022,1657000,-0.219995,24359,-0.1427161693573,-0.114265859127045,0,1.3190850019455,15.5
NV,Nevada,1997,0,Bathroom ban,"",2022,1677000,-0.595733,27118,-0.347129136323929,0.462007522583008,0,1.76225590705872,11.3
NH,New Hampshire,1997,0,Bathroom ban,"",2022,1173000,-0.044174,27546,-1.22241401672363,0.455635696649551,0,-0.453598409891129,2.9000001
NJ,New Jersey,1997,0,Bathroom ban,"",2022,8053000,1.96961,32326,0.295382022857666,1.74416315555573,1,-0.453598409891129,2.5999999
NM,New Mexico,1997,0,Bathroom ban,"",2022,1730000,0.094118,19968,-0.961371183395386,0.581574678421021,0,-0.453598409891129,15.4
NY,New York,1997,0,Bathroom ban,"",2022,18137000,1.74105,30012,2.94567775726318,0.585525810718536,0,-0.453598409891129,3.2
NC,North Carolina,1997,0,Bathroom ban,"",2022,7425000,-1.4013,23945,0.204942554235458,-1.45361483097076,0,-0.453598409891129,26.1
ND,North Dakota,1997,0,Bathroom ban,"",2022,641000,-1.22696,20854,-0.89907842874527,0.29414838552475,1,0.87591415643692,11.2
OH,Ohio,1997,0,Bathroom ban,"",2022,11186000,-0.155578,24912,1.32135558128357,-1.96884393692017,1,-0.0104275494813919,10.3
OK,Oklahoma,1997,0,Bathroom ban,N,2022,3317000,-0.646954,20899,0.144723370671272,-0.185418203473091,0,-0.0104275494813919,42.200001
OR,Oregon,1997,0,Bathroom ban,"",2022,3243000,1.06867,24854,-0.302122414112091,0.214309260249138,0,6.63713502883911,14.5
PA,Pennsylvania,1997,0,Bathroom ban,"",2022,12020000,0.634257,25566,1.07666230201721,1.84483134746552,1,-0.453598409891129,6.0999999
RI,Rhode Island,1997,0,Bathroom ban,"",2022,987000,1.7666,25621,-0.487539112567902,-0.950489401817322,0,-0.453598409891129,1.8
SC,South Carolina,1997,0,Bathroom ban,"",2022,3760000,-1.62194,21287,-0.374400645494461,-0.134134322404861,0,-0.453598409891129,29.9
SD,South Dakota,1997,0,Bathroom ban,"",2022,738000,-0.993648,22085,-0.968025863170624,0.198137164115906,1,-0.0104275494813919,15.2
TN,Tennessee,1997,0,Bathroom ban,N,2021,5368000,-0.712025,23031,-0.474387377500534,0.418115854263306,0,-0.453598409891129,37.400002
TX,Texas,1997,0,Bathroom ban,"",2022,19439000,-0.719294,23812,-0.174016207456589,1.39214742183685,0,-0.453598409891129,25.200001
UT,Utah,1997,0,Bathroom ban,"",2022,2059000,-0.977554,21001,-1.01052892208099,0.418893814086914,1,-0.453598409891129,68.400002
VT,Vermont,1997,0,Bathroom ban,"",2022,589000,1.36081,23168,-0.364391446113586,-1.31711542606354,1,-0.453598409891129,2.9000001
VA,Virginia,1997,0,Bathroom ban,"",2022,6734000,-0.548471,26695,-0.268584161996841,0.347540497779846,0,-0.453598409891129,17.9
WA,Washington,1997,0,Bathroom ban,"",2022,5610000,0.732759,26749,0.159233763813972,0.812366664409638,0,3.97811007499695,12.9
WV,West Virginia,1997,0,Bathroom ban,"",2022,1816000,0.282774,19373,-0.691656470298767,-0.00983297452330589,0,-0.453598409891129,11.7
WI,Wisconsin,1997,0,Bathroom ban,"",2022,5170000,0.802816,24777,2.29739546775818,-4.23944091796875,0,-0.453598409891129,13
WY,Wyoming,1997,0,Bathroom ban,"",2022,480000,-0.887384,23774,-1.06548726558685,0.374234795570374,1,-0.0104275494813919,20.9
AL,Alabama,1998,0,Bathroom ban,N,2022,4352000,-1.63605,22217,-0.958176255226135,0.507994055747986,0,-0.453598409891129,41.099998
AK,Alaska,1998,0,Bathroom ban,"",2022,614000,0.592526,27943,0.522259831428528,0.396297663450241,0,1.76225590705872,15.5
AZ,Arizona,1998,0,Bathroom ban,"",2022,4669000,-0.792328,23722,-0.0694761946797371,-0.370955437421799,1,1.3190850019455,17.4
AR,Arkansas,1998,0,Bathroom ban,"",2022,2538000,-1.60833,20798,-0.636613965034485,0.715575814247131,0,-0.453598409891129,43.799999
CA,California,1998,0,Bathroom ban,"",2022,32667000,2.17622,29195,4.28181743621826,2.04199075698853,0,4.86445188522339,8.8000002
CO,Colorado,1998,0,Bathroom ban,"",2022,3971000,-0.37167,29174,-0.0689042583107948,-0.604883134365082,0,3.09176850318909,12.8
CT,Connecticut,1998,0,Bathroom ban,"",2022,3274000,1.82,37226,0.261287450790405,-1.3446227312088,0,-0.453598409891129,2.7
DE,Delaware,1998,0,Bathroom ban,"",2022,744000,0.197129,28397,-0.184252873063087,0.176747664809227,0,-0.453598409891129,5.5999999
FL,Florida,1998,0,Bathroom ban,"",2022,14916000,-0.577495,26453,0.631157100200653,2.43366241455078,0,-0.453598409891129,14.6
GA,Georgia,1998,0,Bathroom ban,"",2022,7642000,-1.4671,25680,-0.714354395866394,0.313638210296631,1,-0.453598409891129,28.299999
HI,Hawaii,1998,0,Bathroom ban,"",2022,1193000,1.69594,26546,0.262782990932465,0.540006339550018,1,-0.453598409891129,11.6
ID,Idaho,1998,0,Bathroom ban,"",2022,1229000,-0.725723,22234,-0.622028946876526,-0.0294847339391708,1,-0.0104275494813919,33.099998
IL,Illinois,1998,0,Bathroom ban,"",2022,12045000,0.320215,29746,0.622257173061371,0.902835786342621,0,-0.453598409891129,10.6
IN,Indiana,1998,0,Bathroom ban,"",2022,5899000,-0.50902,25169,-0.482965111732483,0.150406733155251,0,-0.453598409891129,16.5
IA,Iowa,1998,0,Bathroom ban,"",2022,2862000,0.330907,24898,-0.155151203274727,-0.353444516658783,1,-0.453598409891129,12.3
KS,Kansas,1998,0,Bathroom ban,"",2022,2629000,-0.835671,26032,-0.63902360200882,-0.428879708051682,1,-0.453598409891129,16.5
KY,Kentucky,1998,0,Bathroom ban,"",2022,3936000,-0.298704,22244,-0.78588604927063,0.78160548210144,1,-0.453598409891129,34.099998
LA,Louisiana,1998,0,Bathroom ban,"",2022,4369000,-0.988867,22119,-0.145803585648537,0.105829812586308,0,-0.453598409891129,21.9
ME,Maine,1998,0,Bathroom ban,"",2022,1244000,0.744357,24171,-0.67196536064148,-0.187971815466881,0,-0.453598409891129,3.9000001
MD,Maryland,1998,0,Bathroom ban,"",2022,5135000,1.33527,30742,0.00220857071690261,0.0317893140017986,1,-0.453598409891129,8.1999998
MA,Massachusetts,1998,0,Bathroom ban,"",2022,6147000,1.84629,33006,1.46675539016724,-3.09290194511414,0,0.432743310928345,2.7
MI,Michigan,1998,0,Bathroom ban,"",2022,9817000,0.592953,26903,1.24001634120941,0.672041773796082,0,-0.0104275494813919,11.2
MN,Minnesota,1998,0,Bathroom ban,"",2022,4725000,1.35795,29273,0.0685833543539047,0.375596880912781,0,-0.453598409891129,37
MS,Mississippi,1998,0,Bathroom ban,"",2022,2752000,-2.16321,19947,-0.524671673774719,-0.323577582836151,0,-0.453598409891129,40.200001
MO,Missouri,1998,0,Bathroom ban,"",2022,5439000,-0.070899,25419,0.164639726281166,-1.02384233474731,1,0.432743310928345,25.5
MT,Montana,1998,0,Bathroom ban,"",2022,880000,0.403196,21459,-0.925992727279663,0.097850538790226,1,1.3190850019455,14.8
NE,Nebraska,1998,0,Bathroom ban,"",2022,1663000,-0.227722,25859,-0.1427161693573,-0.114265859127045,0,0.432743310928345,15.5
NV,Nevada,1998,0,Bathroom ban,"",2022,1747000,-0.571629,28624,-0.347129136323929,0.462007522583008,0,0.432743310928345,11.3
NH,New Hampshire,1998,0,Bathroom ban,"",2022,1185000,0.467463,29664,-1.22241401672363,0.455635696649551,0,-0.453598409891129,2.9000001
NJ,New Jersey,1998,0,Bathroom ban,"",2022,8115000,1.84135,34212,0.295382022857666,1.74416315555573,1,-0.453598409891129,2.5999999
NM,New Mexico,1998,0,Bathroom ban,"",2022,1737000,0.345636,21059,-0.961371183395386,0.581574678421021,0,-0.453598409891129,15.4
NY,New York,1998,0,Bathroom ban,"",2022,18175000,1.68043,31416,2.94567775726318,0.585525810718536,0,-0.453598409891129,3.2
NC,North Carolina,1998,0,Bathroom ban,"",2022,7546000,-1.35132,25301,0.204942554235458,-1.45361483097076,0,-0.453598409891129,26.1
ND,North Dakota,1998,0,Bathroom ban,"",2022,638000,-1.2624,23177,-0.89907842874527,0.29414838552475,1,-0.0104275494813919,11.2
OH,Ohio,1998,0,Bathroom ban,"",2022,11209000,-0.238162,26418,1.32135558128357,-1.96884393692017,1,-0.0104275494813919,10.3
OK,Oklahoma,1998,0,Bathroom ban,N,2022,3347000,-0.725889,21949,0.144723370671272,-0.185418203473091,0,-0.0104275494813919,42.200001
OR,Oregon,1998,0,Bathroom ban,"",2022,3282000,1.04192,26016,-0.302122414112091,0.214309260249138,0,3.53493928909302,14.5
PA,Pennsylvania,1998,0,Bathroom ban,"",2022,12001000,0.522864,27367,1.07666230201721,1.84483134746552,1,-0.453598409891129,6.0999999
RI,Rhode Island,1998,0,Bathroom ban,"",2022,988000,1.84425,26945,-0.487539112567902,-0.950489401817322,0,-0.453598409891129,1.8
SC,South Carolina,1998,0,Bathroom ban,"",2022,3836000,-1.65916,22573,-0.374400645494461,-0.134134322404861,0,-0.453598409891129,29.9
SD,South Dakota,1998,0,Bathroom ban,"",2022,738000,-1.05981,23736,-0.968025863170624,0.198137164115906,1,0.432743310928345,15.2
TN,Tennessee,1998,0,Bathroom ban,N,2021,5431000,-0.257774,24462,-0.474387377500534,0.418115854263306,0,-0.453598409891129,37.400002
TX,Texas,1998,0,Bathroom ban,"",2022,19760000,-0.803043,25376,-0.174016207456589,1.39214742183685,0,-0.453598409891129,25.200001
UT,Utah,1998,0,Bathroom ban,"",2022,2100000,-0.991849,22188,-1.01052892208099,0.418893814086914,1,-0.453598409891129,68.400002
VT,Vermont,1998,0,Bathroom ban,"",2022,591000,1.48058,24921,-0.364391446113586,-1.31711542606354,1,-0.453598409891129,2.9000001
VA,Virginia,1998,0,Bathroom ban,"",2022,6791000,-0.671484,28199,-0.268584161996841,0.347540497779846,0,-0.453598409891129,17.9
WA,Washington,1998,0,Bathroom ban,"",2022,5689000,0.797621,28821,0.159233763813972,0.812366664409638,0,3.53493928909302,12.9
WV,West Virginia,1998,0,Bathroom ban,"",2022,1811000,0.078313,20472,-0.691656470298767,-0.00983297452330589,0,-0.453598409891129,11.7
WI,Wisconsin,1998,0,Bathroom ban,"",2022,5224000,0.685719,26619,2.29739546775818,-4.23944091796875,0,-0.453598409891129,13
WY,Wyoming,1998,0,Bathroom ban,"",2022,481000,-0.978201,25496,-1.06548726558685,0.374234795570374,1,-0.453598409891129,20.9
