state_name,year,population_total,ID,female_pop,male_pop,black_pop,pct_hispanic,pct_white,white_pop,hispanic_pop,pct_female,pct_male,pct_black,hs_educ,hs_pct,college_educ,college_pct,incomepcap,evangelical_pop,pollib_median,state_num,unified,party_control,state.x,state_no,std_bowen1,std_bowen2,popfemale,popmale,pop_black,pop_white,pctblack.y,init,initiatives,std_init_use
COLORADO,1997,3893000,506,2e+06,1900000,171306,,,,,0.51374261494991,0.488055484202415,,,,,,27402,12.8,0.264855549555216,,0,"",CO,6,-0.071459383,-0.43803847,2e+06,1900000,,,0.0388719774782658,2,0,-0.290064643871566
CONNECTICUT,1997,3270000,507,1700000,1600000,325427,,,,,0.519877675840979,0.489296636085627,,,,,,34877,2.7,-1.25795097492968,,0,"",CT,7,0.42533445,-0.97779983,1700000,1600000,,,0.0906578227877617,1,0,-0.290064643871566
DELAWARE,1997,732000,508,375055,356526,144294,,,,,0.512370218579235,0.48705737704918,,,,,,26574,5.5999999,-0.140002161659901,,0,"",DE,8,-0.24500851,0.13228934,375055,356526,,,0.18523833155632,1,0,-0.290064643871566
FLORIDA,1997,14654000,509,7500000,7100000,2282637,,,,,0.51180565033438,0.484509348983213,,,,,,24919,14.6,0.359381244552304,,0,"",FL,9,0.98182625,1.7790786,7500000,7100000,,,0.144180938601494,2,0,-0.290064643871566
GEORGIA,1997,7486000,510,3800000,3700000,2202649,,,,,0.50761421319797,0.494255944429602,,,,,,24287,28.299999,1.32896528288553,,1,"",GA,10,-1.0425791,0.23217343,3800000,3700000,,,0.281642735004425,1,0,-0.290064643871566
HAWAII,1997,1187000,511,589847,596755,32799,,,,,0.49692249368155,0.502742207245156,,,,,,25892,11.6,-1.5286229128825,,1,"",HI,11,0.42758459,0.39734611,589847,596755,,,0.0196338333189487,1,0,-0.290064643871566
IDAHO,1997,1210000,512,604980,605252,5388,,,,,0.49998347107438,0.50020826446281,,,,,,20961,33.099998,0.625499634129883,,1,"",ID,12,-0.90366971,-0.018191012,604980,605252,,,0.00402516685426235,2,0,-0.290064643871566
ILLINOIS,1997,11896000,513,6100000,5800000,1887497,,,,,0.512777404169469,0.487558843308675,,,,,,28130,10.6,-0.500220056453162,,0,"",IL,13,0.9684357,0.66208965,6100000,5800000,,,0.151841163635254,2,0,-0.290064643871566
INDIANA,1997,5864000,514,3e+06,2900000,506723,,,,,0.511596180081855,0.494542974079127,,,,,,23607,16.5,0.36654789018338,,0,"",IN,14,-0.69443953,0.11306931,3e+06,2900000,,,0.081108570098877,1,0,-0.290064643871566
IOWA,1997,2852000,515,1500000,1400000,61087,,,,,0.525946704067321,0.490883590462833,,,,,,23747,12.3,-0.360915005772069,,1,"",IA,15,-0.20122324,-0.25457278,1500000,1400000,,,0.019904863089323,1,0,-0.290064643871566
KANSAS,1997,2595000,516,1300000,1300000,158557,,,,,0.500963391136802,0.500963391136802,,,,,,24504,16.5,0.542781955570409,,1,"",KS,16,-0.92923921,-0.30961514,1300000,1300000,,,0.0580236166715622,1,0,-0.290064643871566
KENTUCKY,1997,3908000,517,2e+06,1900000,292820,,,,,0.511770726714432,0.48618219037871,,,,,,21021,34.099998,0.647089597375739,,1,"",KY,17,-1.1502029,0.5736323,2e+06,1900000,,,0.0715169757604599,1,0,-0.290064643871566
LOUISIANA,1997,4352000,518,2300000,2100000,1435689,,,,,0.528492647058824,0.482536764705882,,,,,,21088,21.9,1.04696465531481,,0,"",LA,18,-0.18715918,0.080543138,2300000,2100000,,,0.319578409194946,1,0,-0.290064643871566
MAINE,1997,1242000,519,635114,606937,6641,,,,,0.511363929146538,0.488677133655395,,,,,,22566,3.9000001,-0.806127349412993,,0,"",ME,19,-0.97880214,-0.13383332,635114,606937,,,0.0048256921581924,2,0,-0.290064643871566
MARYLAND,1997,5094000,520,2600000,2500000,1438668,,,,,0.510404397330192,0.490773458971339,,,,,,29000,8.1999998,-1.10820523658716,,1,"",MD,20,0.035534266,0.026518453,2600000,2500000,,,0.267530262470245,1,0,-0.290064643871566
MASSACHUSETTS,1997,6118000,521,3200000,3e+06,392930,,,,,0.52304674730304,0.4903563255966,,,,,,30911,2.7,-1.48912203806996,,0,"",MA,21,2.2390356,-2.2534561,3200000,3e+06,,,0.0532994866371155,2,0,-0.290064643871566
MICHIGAN,1997,9774000,522,5e+06,4800000,1428471,,,,,0.511561285041948,0.49109883364027,,,,,,25349,11.2,-0.350116458514991,,0,"",MI,22,1.8978926,0.4936876,5e+06,4800000,,,0.140452146530151,2,0,-0.290064643871566
MINNESOTA,1997,4686000,523,2400000,2300000,157212,,,,,0.512163892445583,0.49082373026035,,,,,,27095,37,-1.39467837250951,,0,"",MN,23,0.13539924,0.27738243,2400000,2300000,,,0.0309781059622765,1,0,-0.290064643871566
MISSISSIPPI,1997,2731000,524,1400000,1300000,1016239,,,,,0.512632735261809,0.476016111314537,,,,,,18880,40.200001,1.88546335302479,,0,"",MS,24,-0.75718969,-0.23277996,1400000,1300000,,,0.356494069099426,2,0,-0.290064643871566
MISSOURI,1997,5402000,525,2800000,2600000,624475,,,,,0.518326545723806,0.481303221029249,,,,,,24104,25.5,0.447759893548924,,1,"",MO,25,0.27992198,-0.74373788,2800000,2600000,,,0.11000657081604,2,0,-0.290064643871566
MONTANA,1997,879000,526,440780,438030,2910,,,,,0.501456200227531,0.498327645051195,,,,,,20033,14.8,-0.57362038621179,,1,"",MT,26,-1.361002,0.074720949,440780,438030,,,0.00292033050209284,2,0,-0.290064643871566
NEBRASKA,1997,1657000,527,844697,812173,68697,,,,,0.509774894387447,0.490146650573325,,,,,,24359,15.5,0.159924015109935,,0,"",NE,27,-0.18251397,-0.080052741,844697,812173,,,0.0383528806269169,2,0,-0.290064643871566
NEVADA,1997,1677000,528,821726,855083,128057,,,,,0.489997614788312,0.509888491353608,,,,,,27118,11.3,0.432434408087983,,0,"",NV,28,-0.4900659,0.34043318,821726,855083,,,0.0658140033483505,2,0,-0.290064643871566
NEW HAMPSHIRE,1997,1173000,529,594868,577841,9246,,,,,0.507133844842285,0.492618073316283,,,,,,27546,2.9000001,-0.149260645273375,,0,"",NH,29,-1.8069862,0.33578387,594868,577841,,,0.00706991693004966,1,0,-0.290064643871566
NEW JERSEY,1997,8053000,530,4100000,3900000,1200550,,,,,0.509127033403701,0.484291568359618,,,,,,32326,2.5999999,-1.85576045779528,,1,"",NJ,30,0.47663185,1.2759759,4100000,3900000,,,0.135405153036118,1,0,-0.290064643871566
NEW MEXICO,1997,1730000,531,876831,852920,41632,,,,,0.506838728323699,0.493017341040462,,,,,,19968,15.4,-0.183898524249189,,0,"",NM,31,-1.4142311,0.42767704,876831,852920,,,0.0183906126767397,1,0,-0.290064643871566
NEW YORK,1997,18137000,532,9400000,8700000,3345110,,,,,0.518277554171032,0.479682417158295,,,,,,30012,3.2,-1.4640578826522,,0,"",NY,32,4.4641657,0.43056002,9400000,8700000,,,0.156199261546135,1,0,-0.290064643871566
NORTH CAROLINA,1997,7425000,533,3800000,3600000,1703828,,,,,0.511784511784512,0.484848484848485,,,,,,23945,26.1,1.2576365203106,,0,"",NC,33,0.34056008,-1.0573274,3800000,3600000,,,0.214698448777199,1,0,-0.290064643871566
NORTH DAKOTA,1997,641000,534,321205,319678,3501,,,,,0.50109984399376,0.498717628705148,,,,,,20854,11.2,1.02940578987919,,1,"",ND,34,-1.3205078,0.2179524,321205,319678,,,0.00584624661132693,2,0,-0.290064643871566
OHIO,1997,11186000,535,5800000,5400000,1317777,,,,,0.518505274450206,0.482746290005364,,,,,,24912,10.3,0.0929311650974164,,1,"",OH,35,2.0202725,-1.4332715,5800000,5400000,,,0.114305704832077,2,0,-0.290064643871566
OKLAHOMA,1997,3317000,536,1700000,1600000,265613,,,,,0.512511305396443,0.482363581549593,,,,,,20899,42.200001,0.640905269875308,,0,"",OK,36,0.24995659,-0.13197005,1700000,1600000,,,0.0743582099676132,2,0,-0.290064643871566
OREGON,1997,3243000,537,1600000,1600000,62188,,,,,0.493370336108541,0.493370336108541,,,,,,24854,14.5,-0.999549185868752,,0,"",OR,37,-0.42235053,0.15969668,1600000,1600000,,,0.0160050913691521,2,0,-0.290064643871566
PENNSYLVANIA,1997,12020000,538,6200000,5800000,1245495,,,,,0.515806988352745,0.482529118136439,,,,,,25566,6.0999999,-0.438116759406568,,1,"",PA,38,1.6521163,1.3494298,6200000,5800000,,,0.0986805856227875,1,0,-0.290064643871566
RHODE ISLAND,1997,987000,539,512005,475424,56657,,,,,0.518748733535968,0.48168591691996,,,,,,25621,1.8,-1.6885696493547,,0,"",RI,39,-0.70132142,-0.69021493,512005,475424,,,0.0444938987493515,1,0,-0.290064643871566
SOUTH CAROLINA,1997,3760000,540,1900000,1800000,1168026,,,,,0.50531914893617,0.478723404255319,,,,,,21287,29.9,1.09733912957792,,0,"",SC,40,-0.53109759,-0.094550043,1900000,1800000,,,0.292722135782242,1,0,-0.290064643871566
SOUTH DAKOTA,1997,738000,541,374190,363783,4162,,,,,0.507032520325203,0.492930894308943,,,,,,22085,15.2,0.806765099247055,,1,"",SD,41,-1.4242435,0.14789648,374190,363783,,,0.0057199252769351,2,0,-0.290064643871566
TENNESSEE,1997,5368000,542,2800000,2600000,908434,,,,,0.521609538002981,0.484351713859911,,,,,,23031,37.400002,0.64244752498113,,0,"",TN,42,-0.68153381,0.30840701,2800000,2600000,,,0.161159425973892,1,0,-0.290064643871566
TEXAS,1997,19439000,543,9800000,9600000,2377071,,,,,0.504141159524667,0.493852564432327,,,,,,23812,25.200001,0.833692119509883,,0,"",TX,43,-0.22960682,1.0191227,9800000,9600000,,,0.114484302699566,1,0,-0.290064643871566
UTAH,1997,2059000,544,1e+06,1e+06,19058,,,,,0.485672656629432,0.485672656629432,,,,,,21001,68.400002,1.0104502314528,,1,"",UT,44,-1.4881918,0.30897465,1e+06,1e+06,,,0.00753938127309084,2,0,-0.290064643871566
VERMONT,1997,589000,545,298769,290209,3249,,,,,0.507247877758914,0.492714770797963,,,,,,23168,2.9000001,-1.28124252275859,,1,"",VT,45,-0.51603812,-0.95772874,298769,290209,,,0.00457002967596054,1,0,-0.290064643871566
VIRGINIA,1997,6734000,546,3400000,3300000,1367796,,,,,0.504900504900505,0.49005049005049,,,,,,26695,17.9,0.658958853600187,,0,"",VA,46,-0.37189013,0.25691071,3400000,3300000,,,0.194426953792572,1,0,-0.290064643871566
WASHINGTON,1997,5610000,547,2800000,2800000,208977,,,,,0.499108734402852,0.499108734402852,,,,,,26749,12.9,-0.560789239232633,,0,"",WA,47,0.27178839,0.59607762,2800000,2800000,,,0.031250387430191,2,5,2.85721934801398
WEST VIRGINIA,1997,1816000,548,939122,876665,59365,,,,,0.517137665198238,0.482745044052864,,,,,,19373,11.7,-0.031594737429374,,0,"",WV,48,-1.0084286,-0.003851831,939122,876665,,,0.031639389693737,1,0,-0.290064643871566
WISCONSIN,1997,5170000,549,2600000,2500000,302926,,,,,0.502901353965184,0.483558994197292,,,,,,24777,13,-0.848863623790429,,0,"",WI,49,3.488785,-3.0900443,2600000,2500000,,,0.0540535263717175,1,0,-0.290064643871566
WYOMING,1997,480000,550,238142,241601,3924,,,,,0.496129166666667,0.503335416666667,,,,,,23774,20.9,0.875233896911359,,1,"",WY,50,-1.5708802,0.27638859,238142,241601,,,0.00753333838656545,2,0,-0.290064643871566
ALABAMA,1998,4352000,551,2300000,2100000,1152248,,,,,0.528492647058824,0.482536764705882,,,,,,22217,41.099998,1.71543073532524,,0,"",AL,1,-1.4094241,0.37398788,2300000,2100000,,,0.256564766168594,1,0,-0.290064643871566
ALASKA,1998,614000,552,291786,322224,26194,,,,,0.475221498371336,0.524794788273616,,,,,,27943,15.5,-0.527036732118101,,0,"",AK,2,0.81798357,0.29248706,291786,322224,,,0.0353583954274654,2,5,2.85721934801398
ARIZONA,1998,4669000,553,2400000,2300000,171440,,,,,0.514028699935746,0.492610837438424,,,,,,23722,17.4,0.841846879963217,,1,"",AZ,3,-0.072319895,-0.26734987,2400000,2300000,,,0.0304496325552464,2,4,2.22776254963687
ARKANSAS,1998,2538000,554,1300000,1200000,420780,,,,,0.512214342001576,0.472813238770686,,,,,,20798,43.799999,1.43784688481532,,0,"",AR,4,-0.92561376,0.52545279,1300000,1200000,,,0.15767015516758,2,0,-0.290064643871566
CALIFORNIA,1998,32667000,555,1.6e+07,1.6e+07,2477681,,,,,0.489790920500811,0.489790920500811,,,,,,29195,8.8000002,-1.75580501630274,,0,"",CA,5,6.4744706,1.4932901,1.6e+07,1.6e+07,,,0.0682686641812325,2,12,7.26341693665375
COLORADO,1998,3971000,556,2e+06,2e+06,177472,,,,,0.503651473180559,0.503651473180559,,,,,,29174,12.8,0.341719615960803,,0,"",CO,6,-0.071459383,-0.43803847,2e+06,2e+06,,,0.0387023389339447,2,8,4.74558974314531
CONNECTICUT,1998,3274000,557,1700000,1600000,333828,,,,,0.519242516799023,0.488698839340257,,,,,,37226,2.7,-1.38923006160426,,0,"",CT,7,0.42533445,-0.97779983,1700000,1600000,,,0.0890377014875412,1,0,-0.290064643871566
DELAWARE,1998,744000,558,381987,361616,149003,,,,,0.513423387096774,0.486043010752688,,,,,,28397,5.5999999,-0.0741317531341976,,0,"",DE,8,-0.24500851,0.13228934,381987,361616,,,0.18736831843853,1,0,-0.290064643871566
FLORIDA,1998,14916000,559,7700000,7200000,2351227,,,,,0.51622418879056,0.482703137570394,,,,,,26453,14.6,0.427472109188356,,0,"",FL,9,0.98182625,1.7790786,7700000,7200000,,,0.148020729422569,2,0,-0.290064643871566
GEORGIA,1998,7642000,560,3900000,3700000,2271997,,,,,0.510337607956032,0.484166448573672,,,,,,25680,28.299999,1.34827629953438,,1,"",GA,10,-1.0425791,0.23217343,3900000,3700000,,,0.282145202159882,1,0,-0.290064643871566
HAWAII,1998,1193000,561,594854,598147,32631,,,,,0.498620284995809,0.501380553227159,,,,,,26546,11.6,-1.4248823280162,,1,"",HI,11,0.42758459,0.39734611,594854,598147,,,0.0192011669278145,1,0,-0.290064643871566
IDAHO,1998,1229000,562,615597,613087,5907,,,,,0.500892595606184,0.498850284784378,,,,,,22234,33.099998,0.71324001809567,,1,"",ID,12,-0.90366971,-0.018191012,615597,613087,,,0.00387599994428456,2,1,0.339392154505543
ILLINOIS,1998,12045000,563,6200000,5900000,1903979,,,,,0.514736405147364,0.489829804898298,,,,,,29746,10.6,-0.384623289099868,,0,"",IL,13,0.9684357,0.66208965,6200000,5900000,,,0.153362914919853,2,0,-0.290064643871566
INDIANA,1998,5899000,564,3e+06,2900000,516404,,,,,0.508560773012375,0.491608747245296,,,,,,25169,16.5,0.372090503897755,,0,"",IN,14,-0.69443953,0.11306931,3e+06,2900000,,,0.0824076011776924,1,0,-0.290064643871566
IOWA,1998,2862000,565,1500000,1400000,63173,,,,,0.524109014675052,0.489168413696716,,,,,,24898,12.3,-0.296593717678968,,1,"",IA,15,-0.20122324,-0.25457278,1500000,1400000,,,0.0203794483095407,1,0,-0.290064643871566
KANSAS,1998,2629000,566,1300000,1300000,162176,,,,,0.494484594903005,0.494484594903005,,,,,,26032,16.5,0.678700613521056,,1,"",KS,16,-0.92923921,-0.30961514,1300000,1300000,,,0.0562865175306797,1,0,-0.290064643871566
KENTUCKY,1998,3936000,567,2e+06,1900000,298150,,,,,0.508130081300813,0.482723577235772,,,,,,22244,34.099998,0.550239927977055,,1,"",KY,17,-1.1502029,0.5736323,2e+06,1900000,,,0.072344146668911,1,0,-0.290064643871566
LOUISIANA,1998,4369000,568,2300000,2100000,1448356,,,,,0.526436255436027,0.480659189745937,,,,,,22119,21.9,1.13473734367365,,0,"",LA,18,-0.18715918,0.080543138,2300000,2100000,,,0.323047965764999,1,0,-0.290064643871566
MAINE,1998,1244000,569,637655,606595,7432,,,,,0.512584405144695,0.487616559485531,,,,,,24171,3.9000001,-0.700290441168149,,0,"",ME,19,-0.97880214,-0.13383332,637655,606595,,,0.00495046144351363,2,0,-0.290064643871566
MARYLAND,1998,5135000,570,2600000,2500000,1471996,,,,,0.506329113924051,0.486854917234664,,,,,,30742,8.1999998,-1.02117438947753,,1,"",MD,20,0.035534266,0.026518453,2600000,2500000,,,0.273059338331223,1,0,-0.290064643871566
MASSACHUSETTS,1998,6147000,571,3200000,3e+06,405072,,,,,0.520579144298032,0.488042947779405,,,,,,33006,2.7,-1.66250016799543,,0,"",MA,21,2.2390356,-2.2534561,3200000,3e+06,,,0.0531411394476891,2,2,0.968848952882653
MICHIGAN,1998,9817000,572,5e+06,4800000,1441513,,,,,0.50932056636447,0.488947743709891,,,,,,26903,11.2,-0.374195643160645,,0,"",MI,22,1.8978926,0.4936876,5e+06,4800000,,,0.141687244176865,2,1,0.339392154505543
MINNESOTA,1998,4725000,573,2400000,2300000,169213,,,,,0.507936507936508,0.486772486772487,,,,,,29273,37,-1.38669383591423,,0,"",MN,23,0.13539924,0.27738243,2400000,2300000,,,0.0325778312981129,1,0,-0.290064643871566
MISSISSIPPI,1998,2752000,574,1400000,1300000,1028123,,,,,0.508720930232558,0.472383720930233,,,,,,19947,40.200001,2.04714780369425,,0,"",MS,24,-0.75718969,-0.23277996,1400000,1300000,,,0.360735237598419,2,0,-0.290064643871566
MISSOURI,1998,5439000,575,2800000,2600000,633777,,,,,0.514800514800515,0.478029049457621,,,,,,25419,25.5,0.297762148519726,,1,"",MO,25,0.27992198,-0.74373788,2800000,2600000,,,0.111482612788677,2,2,0.968848952882653
MONTANA,1998,880000,576,442791,437662,3034,,,,,0.503171590909091,0.497343181818182,,,,,,21459,14.8,-0.404706498876352,,1,"",MT,26,-1.361002,0.074720949,442791,437662,,,0.00294678239151835,2,4,2.22776254963687
NEBRASKA,1998,1663000,577,849298,813421,70394,,,,,0.510702345159351,0.489128683102826,,,,,,25859,15.5,0.223020051544679,,0,"",NE,27,-0.18251397,-0.080052741,849298,813421,,,0.0390080027282238,2,2,0.968848952882653
NEVADA,1998,1747000,578,857784,889114,136640,,,,,0.491004006868918,0.508937607326846,,,,,,28624,11.3,0.487070976414963,,0,"",NV,28,-0.4900659,0.34043318,857784,889114,,,0.0653346329927445,2,2,0.968848952882653
NEW HAMPSHIRE,1998,1185000,579,602079,582969,9635,,,,,0.508083544303798,0.491956962025316,,,,,,29664,2.9000001,-0.608119329572612,,0,"",NH,29,-1.8069862,0.33578387,602079,582969,,,0.00722299981862307,1,0,-0.290064643871566
NEW JERSEY,1998,8115000,580,4200000,3900000,1217158,,,,,0.517560073937153,0.480591497227357,,,,,,34212,2.5999999,-1.73625215041633,,1,"",NJ,30,0.47663185,1.2759759,4200000,3900000,,,0.135038763284683,1,0,-0.290064643871566
NEW MEXICO,1998,1737000,581,882382,854549,41649,,,,,0.507991940126655,0.49196833621186,,,,,,21059,15.4,-0.309102005376659,,0,"",NM,31,-1.4142311,0.42767704,882382,854549,,,0.0186202209442854,1,0,-0.290064643871566
NEW YORK,1998,18175000,582,9400000,8700000,3378440,,,,,0.517193947730399,0.478679504814305,,,,,,31416,3.2,-1.44336799448139,,0,"",NY,32,4.4641657,0.43056002,9400000,8700000,,,0.157016783952713,1,0,-0.290064643871566
NORTH CAROLINA,1998,7546000,583,3900000,3700000,1733013,,,,,0.516830108666843,0.490326000530082,,,,,,25301,26.1,1.2042940914584,,0,"",NC,33,0.34056008,-1.0573274,3900000,3700000,,,0.215551406145096,1,0,-0.290064643871566
NORTH DAKOTA,1998,638000,584,320588,317656,3720,,,,,0.502489028213166,0.4978934169279,,,,,,23177,11.2,1.06177152467635,,1,"",ND,34,-1.3205078,0.2179524,320588,317656,,,0.00592650240287185,2,1,0.339392154505543
OHIO,1998,11209000,585,5800000,5400000,1333730,,,,,0.517441341778928,0.481755732001071,,,,,,26418,10.3,0.145517879724981,,1,"",OH,35,2.0202725,-1.4332715,5800000,5400000,,,0.115637339651585,2,1,0.339392154505543
OKLAHOMA,1998,3347000,586,1700000,1600000,271627,,,,,0.507917538093815,0.478040035853003,,,,,,21949,42.200001,0.737838294081993,,0,"",OK,36,0.24995659,-0.13197005,1700000,1600000,,,0.0751572325825691,2,1,0.339392154505543
OREGON,1998,3282000,587,1700000,1600000,64508,,,,,0.517976843388178,0.48750761730652,,,,,,26016,14.5,-0.996462189144245,,0,"",OR,37,-0.42235053,0.15969668,1700000,1600000,,,0.0158132947981358,2,9,5.37504654152242
PENNSYLVANIA,1998,12001000,588,6200000,5800000,1262645,,,,,0.516623614698775,0.483293058911757,,,,,,27367,6.0999999,-0.365291019801251,,1,"",PA,38,1.6521163,1.3494298,6200000,5800000,,,0.0998040810227394,1,0,-0.290064643871566
RHODE ISLAND,1998,988000,589,513359,475121,59143,,,,,0.519594129554656,0.480891700404858,,,,,,26945,1.8,-1.71953737058935,,0,"",RI,39,-0.70132142,-0.69021493,513359,475121,,,0.0452986024320126,1,0,-0.290064643871566
SOUTH CAROLINA,1998,3836000,590,2e+06,1800000,1181039,,,,,0.521376433785193,0.469238790406674,,,,,,22573,29.9,1.10605191320793,,0,"",SC,40,-0.53109759,-0.094550043,2e+06,1800000,,,0.296448618173599,1,0,-0.290064643871566
SOUTH DAKOTA,1998,738000,591,375037,363134,4528,,,,,0.508180216802168,0.492051490514905,,,,,,23736,15.2,0.945813637813047,,1,"",SD,41,-1.4242435,0.14789648,375037,363134,,,0.00589712895452976,2,2,0.968848952882653
TENNESSEE,1998,5431000,592,2800000,2600000,924468,,,,,0.515558828944946,0.478733198306021,,,,,,24462,37.400002,0.370800934389838,,0,"",TN,42,-0.68153381,0.30840701,2800000,2600000,,,0.161045387387276,1,0,-0.290064643871566
TEXAS,1998,19760000,593,1e+07,9700000,2419724,,,,,0.506072874493927,0.490890688259109,,,,,,25376,25.200001,0.869217659611706,,0,"",TX,43,-0.22960682,1.0191227,1e+07,9700000,,,0.116398952901363,1,0,-0.290064643871566
UTAH,1998,2100000,594,1100000,1e+06,20190,,,,,0.523809523809524,0.476190476190476,,,,,,22188,68.400002,1.0068475906461,,1,"",UT,44,-1.4881918,0.30897465,1100000,1e+06,,,0.00747309112921357,2,0,-0.290064643871566
VERMONT,1998,591000,595,300343,290540,3381,,,,,0.508194585448393,0.49160744500846,,,,,,24921,2.9000001,-1.33062691035589,,1,"",VT,45,-0.51603812,-0.95772874,300343,290540,,,0.00473105348646641,1,0,-0.290064643871566
VIRGINIA,1998,6791000,596,3500000,3300000,1392692,,,,,0.515388013547342,0.485937269916065,,,,,,28199,17.9,0.710806025122867,,0,"",VA,46,-0.37189013,0.25691071,3500000,3300000,,,0.194903373718262,1,0,-0.290064643871566
WASHINGTON,1998,5689000,597,2900000,2800000,215228,,,,,0.509755668834593,0.492177887150642,,,,,,28821,12.9,-0.591920141827331,,0,"",WA,47,0.27178839,0.59607762,2900000,2800000,,,0.0314092747867107,2,4,2.22776254963687
WEST VIRGINIA,1998,1811000,598,938440,872716,59966,,,,,0.518188845941469,0.481897294312535,,,,,,20472,11.7,0.146378125281451,,0,"",WV,48,-1.0084286,-0.003851831,938440,872716,,,0.0316914469003677,1,0,-0.290064643871566
WISCONSIN,1998,5224000,599,2700000,2600000,308347,,,,,0.516845329249617,0.49770290964778,,,,,,26619,13,-0.727664634439902,,0,"",WI,49,3.488785,-3.0900443,2700000,2600000,,,0.0551841147243977,1,0,-0.290064643871566
WYOMING,1998,481000,600,239167,241740,4164,,,,,0.49722869022869,0.502577962577963,,,,,,25496,20.9,0.973126923729691,,1,"",WY,50,-1.5708802,0.27638859,239167,241740,,,0.00753646716475487,2,0,-0.290064643871566
ALABAMA,1999,4369862,601,2300000,2100000,1162673,,,,,0.526332410497174,0.480564374801767,,,,,,22961,41.099998,1.75242434741352,,1,"",AL,1,-1.3564557,0.31872517,2300000,2100000,,,0.259638071060181,1,0,-0.290064643871566
