state_name,year,hs_educ,hs_pct,college_educ,college_pct
OKLAHOMA,2010,2237901.186,59.5157360916381,585289.937,15.5654600147227
OREGON,2010,2422850.688,63.122488831086,779189.048,20.3001993574292
PENNSYLVANIA,2010,8048262.087,63.2838340624209,2492735.391,19.6004865572624
RHODE ISLAND,2010,622791.233,59.1709895603728,227609.782,21.625057195628
SOUTH CAROLINA,2010,2725367.012,58.7730151521229,792139.99,17.0826371016751
SOUTH DAKOTA,2010,497758.596,60.9551573724158,147314.033,18.0399698505262
TENNESSEE,2010,3760214.988,59.1467218545338,1025053.177,16.1236884964316
TEXAS,2010,13512530.844,53.5076287904401,4271995.638,16.9164725269791
UTAH,2010,1522974.05,54.8724760662934,481205.789,17.3377564377176
VERMONT,2010,414239.829,66.1821173684993,151355.812,24.1817599683021
VIRGINIA,2010,4883672.645,60.8636746127501,1921821.697,23.951058748724
WASHINGTON,2010,4240691.018,62.8907380004301,1458266.599,21.6265373315834
WEST VIRGINIA,2010,1136239.21,61.27366358781,240556.708,12.9724363233188
WISCONSIN,2010,3604292.595,63.3258702778926,1051050.177,18.4664994336449
WYOMING,2010,358857.163,63.5647188754309,93374.561,16.5395269540203
ALABAMA,2011,1127875.836,23.4793683770952,477321.748,9.93656641801749
ALASKA,2011,156248.469,21.5854542314812,81401.86,11.2455253778355
ARIZONA,2011,1233374.548,19.0708902844534,761543.645,11.7752675569382
ARKANSAS,2011,786464.121,26.7633886343822,272440.995,9.27117211634727
CALIFORNIA,2011,6304070.944,16.7288030790204,5019632.952,13.320353138299
COLORADO,2011,901015.596,17.6106804484958,841838.675,16.4540458127765
CONNECTICUT,2011,771249.769,21.5029445869301,543353.737,15.149055166605
DELAWARE,2011,218154.78,24.0222323283822,113914.69,12.543778086346
FLORIDA,2011,4575437.946,23.9774401273811,2327366.712,12.1964928057271
GEORGIA,2011,2166197.733,22.0759904549929,1191013.237,12.1377639959806
HAWAII,2011,317649.441,23.0493256436807,190206.879,13.801819640977
IDAHO,2011,326209.9,20.5973882142569,183627.332,11.5945084559121
ILLINOIS,2011,2706027.619,21.0426112338714,1797311.992,13.976257022686
INDIANA,2011,1715927.599,26.3326372742545,682944.412,10.4804698579098
IOWA,2011,750061.539,24.4790402849518,389628.525,12.7159331117781
KANSAS,2011,592400.631,20.6383612169234,391865.039,13.6519979891206
KENTUCKY,2011,1131141.583,25.9031317340285,386879.505,8.85953706752795
LOUISIANA,2011,1173829.522,25.6587882746353,448051.346,9.7939729813503
MAINE,2011,350674.677,26.3954130988511,181284.984,13.6453880338175
MARYLAND,2011,1175511.506,20.1300969660105,866714.028,14.842081371717
MASSACHUSETTS,2011,1347011.778,20.3876368453291,1102611.949,16.688534105403
MICHIGAN,2011,2308736.41,23.3753460254996,1120912.554,11.3489433876414
MINNESOTA,2011,1088506.411,20.3561912472072,832971.306,15.5774215356201
MISSISSIPPI,2011,671482.853,22.5522267156167,259832.988,8.72667474290981
MISSOURI,2011,1431687.022,23.8257752392085,710950.805,11.8314644372493
MONTANA,2011,239855.765,24.0416657060923,141599.913,14.1931038111915
NEBRASKA,2011,394835.454,21.4324268252567,243911.856,13.2400040385749
NEVADA,2011,610058.754,22.4283997811787,282794.508,10.3967498863982
NEW HAMPSHIRE,2011,306276.913,23.24140887095,205036.86,15.5589445191898
NEW JERSEY,2011,1989076.035,22.5141725203353,1420875.953,16.0827669596038
NEW MEXICO,2011,418041.851,20.1109866674621,205517.034,9.88692955220492
NEW YORK,2011,4138263.576,21.2201059440407,2744284.717,14.0720887797196
NORTH CAROLINA,2011,2035459.257,21.0904313942147,1214581.902,12.5849024924923
NORTH DAKOTA,2011,144044.507,21.0363797937903,93675.25,13.6804115430674
OHIO,2011,3033253.743,26.2824010331161,1286063.156,11.1434223720686
